'+++++++++++++++++++++
Qualify
'+++++++++++++++++++++

Game:, "Assetto Corsa"
Session:, "Qualify"
Track:, "doningtonpark2018, national_prc"
Pole, "PhotonBurst(01:17.7580)"
Lasted laps, "11"
Host, "Unknown"



Qualify result
'======================
Pos,   Class, Team, Vehicle, Driver, Laps, Best lap, Gap
"1",   "", "", "ks_mazda_mx5_cup", "PhotonBurst", "10", "01:17.7580", "-",
"2",   "", "", "ks_mazda_mx5_cup", "sharkeh", "9", "01:17.9110", "00:00.1530",
"3",   "", "", "ks_mazda_mx5_cup", "JEMknight657", "9", "01:18.0860", "00:00.3280",
"4",   "", "", "ks_mazda_mx5_cup", "McLarenTim", "11", "01:18.1150", "00:00.3570",
"5",   "", "", "ks_mazda_mx5_cup", "MrGrinder", "7", "01:18.1510", "00:00.3930",
"6",   "", "", "ks_mazda_mx5_cup", "Electro", "11", "01:18.1560", "00:00.3980",
"7",   "", "", "ks_mazda_mx5_cup", "gunciz", "11", "01:18.1880", "00:00.4300",
"8",   "", "", "ks_mazda_mx5_cup", "Smartpipe", "9", "01:18.4720", "00:00.7140",
"9",   "", "", "ks_mazda_mx5_cup", "Trempale", "8", "01:18.6840", "00:00.9260",
"10",   "", "", "ks_mazda_mx5_cup", "Salzeder", "8", "01:18.9320", "00:01.1740",
"11",   "", "", "ks_mazda_mx5_cup", "maestro", "10", "01:18.9990", "00:01.2410",
"12",   "", "", "ks_mazda_mx5_cup", "NihonTiger", "10", "01:19.0050", "00:01.2470",
"13",   "", "", "ks_mazda_mx5_cup", "NotJames", "9", "01:19.0440", "00:01.2860",
"14",   "", "", "ks_mazda_mx5_cup", "Georgin", "7", "01:19.4050", "00:01.6470",
"15",   "", "", "ks_mazda_mx5_cup", "xPsychedelix", "8", "01:19.5330", "00:01.7750",
"16",   "", "", "ks_mazda_mx5_cup", "gman197002", "11", "01:19.9170", "00:02.1590",
"17",   "", "", "ks_mazda_mx5_cup", "Crosdale", "8", "01:19.9820", "00:02.2240",
"18",   "", "", "ks_mazda_mx5_cup", "swordhaven", "7", "01:20.2100", "00:02.4520",
"19",   "", "", "ks_mazda_mx5_cup", "Horanjo", "10", "01:21.6090", "00:03.8510",
"20",   "", "", "ks_mazda_mx5_cup", "Viperion_NZ", "9", "01:21.7450", "00:03.9870",
"21",   "", "", "ks_mazda_mx5_cup", "Sakia", "7", "01:23.3350", "00:05.5770",
"22",   "", "", "ks_mazda_mx5_cup", "Waffles", "0", "-", "-",

Qualify laps
'======================
Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"9 ", ks_mazda_mx5_cup, no,"0", "01:19.7160", "31.5250", "29.1200", "19.0710",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:19.0020", "31.3730", "28.7640", "18.8650",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:19.9470", "32.0080", "29.2140", "18.7250",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:27.1690", "31.3420", "35.7300", "20.0970",  "F:H - R:H",     
Average,,,"01:21.2513", "32.3217", "29.8094", "19.1202"
Best possible,,, "01:18.8310", "31.3420", "28.7640", "18.7250"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Smartpipe"
"1 ", ks_mazda_mx5_cup, no,"0", "01:38.7510", "39.6380", "39.3800", "19.7330",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:20.8150", "31.7690", "29.7010", "19.3450",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:19.5570", "31.3030", "29.3890", "18.8650",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:19.3520", "31.3380", "29.1510", "18.8630",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:19.6930", "31.1470", "29.2360", "19.3100",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:21.1990", "32.3330", "29.7720", "19.0940",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:19.9980", "31.4790", "29.5150", "19.0040",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:19.7260", "31.3010", "29.3400", "19.0850",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:20.0070", "31.2710", "29.1830", "19.5530",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:19.2310", "31.3460", "28.8730", "19.0120",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:18.9260", "31.0370", "29.0530", "18.8360",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:18.8150", "31.0170", "28.9970", "18.8010",  "F:H - R:H",     
Average,,,"01:21.3392", "32.0816", "30.1325", "19.1251"
Best possible,,, "01:18.6910", "31.0170", "28.8730", "18.8010"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Salzeder"
"1 ", ks_mazda_mx5_cup, no,"0", "01:33.8020", "45.1790", "29.7050", "18.9180",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:21.6130", "31.5240", "30.5540", "19.5350",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:20.7490", "32.2980", "29.5780", "18.8730",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:20.9160", "32.1220", "29.6370", "19.1570",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:20.9270", "31.5990", "29.9160", "19.4120",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:23.0770", "32.5060", "29.9610", "20.6100",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:19.7100", "31.7760", "29.2670", "18.6670",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:19.3120", "31.5220", "28.9220", "18.8680",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:21.2170", "31.4880", "30.2120", "19.5170",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:20.3130", "31.8480", "29.3670", "19.0980",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:19.5230", "31.4230", "29.0920", "19.0080",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:19.4270", "31.7640", "29.0060", "18.6570",  "F:H - R:H",     
Average,,,"01:21.7155", "32.9208", "29.6014", "19.1933"
Best possible,,, "01:19.0020", "31.4230", "28.9220", "18.6570"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"gman197002"
"1 ", ks_mazda_mx5_cup, no,"0", "01:31.4960", "41.5730", "30.0340", "19.8890",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:20.7910", "32.0470", "29.9660", "18.7780",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:19.4620", "31.6630", "29.1110", "18.6880",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:24.7630", "36.1360", "29.7760", "18.8510",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:21.3160", "31.9870", "29.8030", "19.5260",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:20.9250", "32.3070", "29.6000", "19.0180",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:21.0450", "32.0710", "29.8350", "19.1390",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:19.8830", "31.7650", "29.2820", "18.8360",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:21.7310", "31.7320", "30.1630", "19.8360",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:20.8360", "32.0200", "29.7040", "19.1120",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:19.7950", "31.8480", "28.9710", "18.9760",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:22.5540", "31.9330", "30.6540", "19.9670",  "F:H - R:H",     
Average,,,"01:22.0498", "33.0902", "29.7416", "19.2180"
Best possible,,, "01:19.3220", "31.6630", "28.9710", "18.6880"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Crosdale"
"1 ", ks_mazda_mx5_cup, no,"0", "01:43.1940", "53.2980", "30.4650", "19.4310",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:25.0130", "35.0630", "30.7040", "19.2460",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:22.7080", "31.7900", "30.2130", "20.7050",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:21.4960", "32.3690", "30.0650", "19.0620",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:21.6540", "32.2890", "29.5010", "19.8640",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:21.2060", "31.6120", "30.4520", "19.1420",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:20.1880", "31.7100", "29.5460", "18.9320",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:20.2850", "31.4790", "29.6950", "19.1110",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:20.2380", "31.5390", "29.5910", "19.1080",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:20.8960", "31.5360", "30.2220", "19.1380",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:21.2080", "32.0090", "30.0510", "19.1480",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:22.9220", "32.8830", "30.6530", "19.3860",  "F:H - R:H",     
Average,,,"01:23.4174", "33.9648", "30.0965", "19.3561"
Best possible,,, "01:19.9120", "31.4790", "29.5010", "18.9320"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Viperion_NZ"
"1 ", ks_mazda_mx5_cup, no,"0", "01:33.2840", "43.6500", "30.0150", "19.6190",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:21.8620", "31.8850", "30.1320", "19.8450",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:35.4060", "35.0420", "39.8750", "20.4890",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:21.5480", "32.1830", "29.9750", "19.3900",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:22.2040", "32.2320", "29.9790", "19.9930",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:21.8560", "32.5050", "30.1450", "19.2060",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:22.5630", "32.8010", "30.0420", "19.7200",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:21.6840", "32.1700", "30.1860", "19.3280",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:21.2970", "32.2640", "29.8670", "19.1660",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:22.7180", "32.1430", "31.1530", "19.4220",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:29.1520", "38.5090", "31.0010", "19.6420",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:21.6940", "32.2840", "29.9520", "19.4580",  "F:H - R:H",     
Average,,,"01:24.6056", "33.9723", "31.0268", "19.6065"
Best possible,,, "01:20.9180", "31.8850", "29.8670", "19.1660"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Horanjo"
"1 ", ks_mazda_mx5_cup, no,"0", "01:41.7860", "51.3780", "30.9190", "19.4890",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:21.1870", "31.8440", "29.9080", "19.4350",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:23.2730", "33.4050", "30.5680", "19.3000",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:24.7010", "33.1090", "31.0190", "20.5730",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:21.5020", "32.4120", "29.8120", "19.2780",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:23.3640", "32.7160", "31.4060", "19.2420",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:22.2960", "32.6150", "30.3350", "19.3460",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:29.1810", "37.8490", "32.1520", "19.1800",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:24.1050", "33.8400", "30.6350", "19.6300",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:22.2240", "32.8450", "30.2170", "19.1620",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:23.6090", "33.3260", "30.4110", "19.8720",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:22.5460", "32.7810", "30.6360", "19.1290",  "F:H - R:H",     
Average,,,"01:24.9812", "34.8433", "30.6682", "19.4697"
Best possible,,, "01:20.7850", "31.8440", "29.8120", "19.1290"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"swordhaven"
"1 ", ks_mazda_mx5_cup, no,"0", "01:46.1090", "54.7650", "31.8590", "19.4850",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:23.5810", "32.2540", "31.3870", "19.9400",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:35.9410", "42.0980", "33.7870", "20.0560",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:20.4300", "31.9150", "29.4210", "19.0940",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:22.3540", "32.5390", "30.2170", "19.5980",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:22.4990", "32.7650", "29.8850", "19.8490",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:22.9020", "33.0140", "29.8670", "20.0210",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:22.9160", "32.5930", "30.7760", "19.5470",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:22.2350", "32.3980", "30.3440", "19.4930",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:21.8530", "32.7760", "29.9790", "19.0980",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:25.2260", "32.2260", "30.6260", "22.3740",  "F:H - R:H",     
Average,,,"01:26.0041", "35.3948", "30.7407", "19.8686"
Best possible,,, "01:20.4300", "31.9150", "29.4210", "19.0940"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Sakia"
"1 ", ks_mazda_mx5_cup, no,"0", "01:36.1780", "44.5990", "32.2600", "19.3190",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:30.5590", "33.1930", "37.3910", "19.9750",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:25.0330", "32.5990", "32.6020", "19.8320",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:22.1260", "32.5090", "30.0600", "19.5570",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:24.0300", "33.4940", "30.7170", "19.8190",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:40.1200", "46.6690", "33.9030", "19.5480",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:22.4140", "32.6800", "30.5100", "19.2240",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:58.9230", "57.0930", "41.0980", "20.7320",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:24.1450", "33.5970", "31.0720", "19.4760",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:33.4120", "33.1250", "40.6670", "19.6200",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:25.7170", "33.8630", "31.9330", "19.9210",  "F:H - R:H",     
Average,,,"01:31.1506", "37.5837", "33.8375", "19.7294"
Best possible,,, "01:21.7930", "32.5090", "30.0600", "19.2240"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Waffles"
No laps for this driver


Race 1 best laps
'======================
'------------------------
Overall top (20)
'------------------------
Driver, Vehicle, Time, Gap,
"PhotonBurst", "ks_mazda_mx5_cup", "01:17.7100", ""
"JEMknight657", "ks_mazda_mx5_cup", "01:17.7360", "0.026"
"sharkeh", "ks_mazda_mx5_cup", "01:17.8440", "0.134"
"MrGrinder", "ks_mazda_mx5_cup", "01:17.8490", "0.139"
"JEMknight657", "ks_mazda_mx5_cup", "01:17.8740", "0.164"
"PhotonBurst", "ks_mazda_mx5_cup", "01:17.9390", "0.229"
"JEMknight657", "ks_mazda_mx5_cup", "01:17.9760", "0.266"
"PhotonBurst", "ks_mazda_mx5_cup", "01:17.9980", "0.288"
"JEMknight657", "ks_mazda_mx5_cup", "01:18.0160", "0.306"
"PhotonBurst", "ks_mazda_mx5_cup", "01:18.0220", "0.312"
"PhotonBurst", "ks_mazda_mx5_cup", "01:18.0270", "0.317"
"PhotonBurst", "ks_mazda_mx5_cup", "01:18.0270", "0.317"
"PhotonBurst", "ks_mazda_mx5_cup", "01:18.0290", "0.319"
"MrGrinder", "ks_mazda_mx5_cup", "01:18.0550", "0.345"
"PhotonBurst", "ks_mazda_mx5_cup", "01:18.0710", "0.361"
"PhotonBurst", "ks_mazda_mx5_cup", "01:18.0780", "0.368"
"sharkeh", "ks_mazda_mx5_cup", "01:18.1230", "0.413"
"MrGrinder", "ks_mazda_mx5_cup", "01:18.1320", "0.422"
"PhotonBurst", "ks_mazda_mx5_cup", "01:18.1450", "0.435"
"MrGrinder", "ks_mazda_mx5_cup", "01:18.1780", "0.468"


'------------------------
Per driver
'------------------------
Driver, Vehicle, Time, Gap,
"PhotonBurst", "ks_mazda_mx5_cup", "01:17.7100", ""
"JEMknight657", "ks_mazda_mx5_cup", "01:17.7360", "0.026"
"sharkeh", "ks_mazda_mx5_cup", "01:17.8440", "0.134"
"MrGrinder", "ks_mazda_mx5_cup", "01:17.8490", "0.139"
"Electro", "ks_mazda_mx5_cup", "01:18.2630", "0.553"
"McLarenTim", "ks_mazda_mx5_cup", "01:18.2740", "0.564"
"gunciz", "ks_mazda_mx5_cup", "01:18.2780", "0.568"
"Trempale", "ks_mazda_mx5_cup", "01:18.3670", "0.657"
"maestro", "ks_mazda_mx5_cup", "01:18.7890", "1.079"
"Smartpipe", "ks_mazda_mx5_cup", "01:18.8150", "1.105"
"NotJames", "ks_mazda_mx5_cup", "01:18.8960", "1.186"
"NihonTiger", "ks_mazda_mx5_cup", "01:19.0020", "1.292"
"Salzeder", "ks_mazda_mx5_cup", "01:19.3120", "1.602"
"xPsychedelix", "ks_mazda_mx5_cup", "01:19.4280", "1.718"
"Georgin", "ks_mazda_mx5_cup", "01:19.4400", "1.73"
"gman197002", "ks_mazda_mx5_cup", "01:19.4620", "1.752"
"Crosdale", "ks_mazda_mx5_cup", "01:20.1880", "2.478"
"swordhaven", "ks_mazda_mx5_cup", "01:20.4300", "2.72"
"Horanjo", "ks_mazda_mx5_cup", "01:21.1870", "3.477"
"Viperion_NZ", "ks_mazda_mx5_cup", "01:21.2970", "3.587"
"Sakia", "ks_mazda_mx5_cup", "01:22.1260", "4.416"


Race 1 consistency
'======================
Driver, Vehicle, Consistency,
"McLarenTim", "ks_mazda_mx5_cup", "99.67%  0.2569",
"sharkeh", "ks_mazda_mx5_cup", "99.41%  0.4562",
"PhotonBurst", "ks_mazda_mx5_cup", "99.35%  0.5077",
"MrGrinder", "ks_mazda_mx5_cup", "99.32%  0.5312",
"Electro", "ks_mazda_mx5_cup", "99.29%  0.5531",
"JEMknight657", "ks_mazda_mx5_cup", "99.27%  0.5691",
"Georgin", "ks_mazda_mx5_cup", "99.26%  0.5863",
"Trempale", "ks_mazda_mx5_cup", "99.21%  0.6187",
"xPsychedelix", "ks_mazda_mx5_cup", "99.15%  0.6769",
"NotJames", "ks_mazda_mx5_cup", "98.89%  0.873",
"Smartpipe", "ks_mazda_mx5_cup", "98.69%  1.0354",
"maestro", "ks_mazda_mx5_cup", "98.59%  1.1112",
"gunciz", "ks_mazda_mx5_cup", "98.32%  1.3122",
"NihonTiger", "ks_mazda_mx5_cup", "98.20%  1.42",
"Salzeder", "ks_mazda_mx5_cup", "98.19%  1.4352",
"Crosdale", "ks_mazda_mx5_cup", "98.04%  1.5746",
"gman197002", "ks_mazda_mx5_cup", "97.61%  1.9019",
"Horanjo", "ks_mazda_mx5_cup", "96.93%  2.4931",
"Viperion_NZ", "ks_mazda_mx5_cup", "96.59%  2.7717",
"swordhaven", "ks_mazda_mx5_cup", "95.08%  3.9597",
"Sakia", "ks_mazda_mx5_cup", "92.63%  6.0527",
"Waffles", "ks_mazda_mx5_cup", "-",




Race 1 sectors
'======================
'------------------------
Sector 1
'------------------------
Driver, Vehicle, Time, Gap,
"sharkeh", "ks_mazda_mx5_cup", "30.6880", "-"
"MrGrinder", "ks_mazda_mx5_cup", "30.7250", "0.0370"
"JEMknight657", "ks_mazda_mx5_cup", "30.7280", "0.0400"
"PhotonBurst", "ks_mazda_mx5_cup", "30.8200", "0.1320"
"McLarenTim", "ks_mazda_mx5_cup", "30.8390", "0.1510"
"Electro", "ks_mazda_mx5_cup", "30.8400", "0.1520"
"Trempale", "ks_mazda_mx5_cup", "30.8740", "0.1860"
"gunciz", "ks_mazda_mx5_cup", "30.8840", "0.1960"
"Smartpipe", "ks_mazda_mx5_cup", "31.0170", "0.3290"
"NotJames", "ks_mazda_mx5_cup", "31.0220", "0.3340"
"maestro", "ks_mazda_mx5_cup", "31.1060", "0.4180"
"xPsychedelix", "ks_mazda_mx5_cup", "31.2560", "0.5680"
"Georgin", "ks_mazda_mx5_cup", "31.2610", "0.5730"
"NihonTiger", "ks_mazda_mx5_cup", "31.3420", "0.6540"
"Salzeder", "ks_mazda_mx5_cup", "31.4230", "0.7350"
"Crosdale", "ks_mazda_mx5_cup", "31.4790", "0.7910"
"gman197002", "ks_mazda_mx5_cup", "31.6630", "0.9750"
"Horanjo", "ks_mazda_mx5_cup", "31.8440", "1.1560"
"Viperion_NZ", "ks_mazda_mx5_cup", "31.8850", "1.1970"
"swordhaven", "ks_mazda_mx5_cup", "31.9150", "1.2270"
"Sakia", "ks_mazda_mx5_cup", "32.5090", "1.8210"
'------------------------
Sector 2
'------------------------
Driver, Vehicle, Time, Gap,
"PhotonBurst", "ks_mazda_mx5_cup", "28.5310", "-"
"JEMknight657", "ks_mazda_mx5_cup", "28.5710", "0.0400"
"sharkeh", "ks_mazda_mx5_cup", "28.6160", "0.0850"
"Electro", "ks_mazda_mx5_cup", "28.6920", "0.1610"
"MrGrinder", "ks_mazda_mx5_cup", "28.7060", "0.1750"
"NihonTiger", "ks_mazda_mx5_cup", "28.7640", "0.2330"
"gunciz", "ks_mazda_mx5_cup", "28.7740", "0.2430"
"McLarenTim", "ks_mazda_mx5_cup", "28.8280", "0.2970"
"NotJames", "ks_mazda_mx5_cup", "28.8640", "0.3330"
"Smartpipe", "ks_mazda_mx5_cup", "28.8730", "0.3420"
"Trempale", "ks_mazda_mx5_cup", "28.8940", "0.3630"
"maestro", "ks_mazda_mx5_cup", "28.9130", "0.3820"
"Salzeder", "ks_mazda_mx5_cup", "28.9220", "0.3910"
"gman197002", "ks_mazda_mx5_cup", "28.9710", "0.4400"
"Georgin", "ks_mazda_mx5_cup", "29.1650", "0.6340"
"xPsychedelix", "ks_mazda_mx5_cup", "29.2360", "0.7050"
"swordhaven", "ks_mazda_mx5_cup", "29.4210", "0.8900"
"Crosdale", "ks_mazda_mx5_cup", "29.5010", "0.9700"
"Horanjo", "ks_mazda_mx5_cup", "29.8120", "1.2810"
"Viperion_NZ", "ks_mazda_mx5_cup", "29.8670", "1.3360"
"Sakia", "ks_mazda_mx5_cup", "30.0600", "1.5290"
'------------------------
Sector 3
'------------------------
Driver, Vehicle, Time, Gap,
"PhotonBurst", "ks_mazda_mx5_cup", "18.3280", "-"
"JEMknight657", "ks_mazda_mx5_cup", "18.3510", "0.0230"
"MrGrinder", "ks_mazda_mx5_cup", "18.4180", "0.0900"
"McLarenTim", "ks_mazda_mx5_cup", "18.4360", "0.1080"
"sharkeh", "ks_mazda_mx5_cup", "18.4500", "0.1220"
"Trempale", "ks_mazda_mx5_cup", "18.4540", "0.1260"
"gunciz", "ks_mazda_mx5_cup", "18.4680", "0.1400"
"Electro", "ks_mazda_mx5_cup", "18.5580", "0.2300"
"xPsychedelix", "ks_mazda_mx5_cup", "18.6080", "0.2800"
"Georgin", "ks_mazda_mx5_cup", "18.6210", "0.2930"
"maestro", "ks_mazda_mx5_cup", "18.6560", "0.3280"
"Salzeder", "ks_mazda_mx5_cup", "18.6570", "0.3290"
"gman197002", "ks_mazda_mx5_cup", "18.6880", "0.3600"
"NotJames", "ks_mazda_mx5_cup", "18.7120", "0.3840"
"NihonTiger", "ks_mazda_mx5_cup", "18.7250", "0.3970"
"Smartpipe", "ks_mazda_mx5_cup", "18.8010", "0.4730"
"Crosdale", "ks_mazda_mx5_cup", "18.9320", "0.6040"
"swordhaven", "ks_mazda_mx5_cup", "19.0940", "0.7660"
"Horanjo", "ks_mazda_mx5_cup", "19.1290", "0.8010"
"Viperion_NZ", "ks_mazda_mx5_cup", "19.1660", "0.8380"
"Sakia", "ks_mazda_mx5_cup", "19.2240", "0.8960"


Race 1 incidents worth reviewing
'======================
Date, Incident







'+++++++++++++++++++++
Race 2
'+++++++++++++++++++++

Game:, "Assetto Corsa"
Session:, "Race"
Track:, "doningtonpark2018, national_prc"
Winner, "PhotonBurst"
Led most laps, "PhotonBurst"
Best lap, "PhotonBurst (01:17.7200)"
Lasted laps, "20"
Host, "Unknown"


Race 2 result
'======================
Pos,    Class, Team, Vehicle, Driver, Laps, Time/Retired, Best lap, Consistency, Led, Pits,
"1",  "", "", "ks_mazda_mx5_cup", "PhotonBurst", "20", "    26:06.4450", "01:17.7200", "99.60%", "19", "0", 
"2",  "", "", "ks_mazda_mx5_cup", "sharkeh", "20", "  '+00:01.8300", "01:17.7650", "99.58%", "0", "0", 
"3",  "", "", "ks_mazda_mx5_cup", "JEMknight657", "20", "  '+00:08.2160", "01:17.7720", "99.21%", "0", "0", 
"4",  "", "", "ks_mazda_mx5_cup", "Electro", "20", "  '+00:13.3200", "01:18.1050", "99.40%", "0", "0", 
"5",  "", "", "ks_mazda_mx5_cup", "MrGrinder", "20", "  '+00:22.8960", "01:18.1920", "98.72%", "0", "0", 
"6",  "", "", "ks_mazda_mx5_cup", "gunciz", "20", "  '+00:22.9690", "01:18.1550", "98.91%", "0", "0", 
"7",  "", "", "ks_mazda_mx5_cup", "maestro", "20", "  '+00:24.9920", "01:18.5230", "99.17%", "0", "0", 
"8",  "", "", "ks_mazda_mx5_cup", "Georgin", "20", "  '+00:38.3160", "01:19.1140", "99.18%", "0", "0", 
