'+++++++++++++++++++++
Qualify
'+++++++++++++++++++++

Game:, "Assetto Corsa"
Session:, "Qualify"
Track:, "ks_nurburgring, layout_sprint_b_prc"
Pole, "MrGrinder(01:40.8660)"
Lasted laps, "9"
Host, "Unknown"



Qualify result
'======================
Pos,   Class, Team, Vehicle, Driver, Laps, Best lap, Gap
"1",   "", "", "ks_mazda_mx5_cup", "MrGrinder", "8", "01:40.8660", "-",
"2",   "", "", "ks_mazda_mx5_cup", "PhotonBurst", "9", "01:40.9910", "00:00.1250",
"3",   "", "", "ks_mazda_mx5_cup", "gunciz", "7", "01:41.0610", "00:00.1950",
"4",   "", "", "ks_mazda_mx5_cup", "Waffles", "9", "01:41.0930", "00:00.2270",
"5",   "", "", "ks_mazda_mx5_cup", "maestro", "7", "01:41.2740", "00:00.4080",
"6",   "", "", "ks_mazda_mx5_cup", "Trempale", "8", "01:41.4280", "00:00.5620",
"7",   "", "", "ks_mazda_mx5_cup", "McLarenTim", "7", "01:41.5710", "00:00.7050",
"8",   "", "", "ks_mazda_mx5_cup", "xPsychedelix", "9", "01:41.7270", "00:00.8610",
"9",   "", "", "ks_mazda_mx5_cup", "Georgin", "8", "01:41.9110", "00:01.0450",
"10",   "", "", "ks_mazda_mx5_cup", "NihonTiger", "7", "01:41.9330", "00:01.0670",
"11",   "", "", "ks_mazda_mx5_cup", "NotJames", "8", "01:41.9520", "00:01.0860",
"9 ", ks_mazda_mx5_cup, no,"0", "01:42.0410", "48.7030", "53.3380", "-",  "F:H - R:H",     

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"marzen224"
"1 ", ks_mazda_mx5_cup, no,"0", "01:56.2500", "56.4580", "59.7920", "-",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:43.1080", "49.7070", "53.4010", "-",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:47.0610", "49.1900", "57.8710", "-",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:42.5180", "48.9820", "53.5360", "-",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "04:29.5080", "214.6840", "54.8240", "-",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:54.3180", "59.7460", "54.5720", "-",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:42.7610", "49.3550", "53.4060", "-",  "F:H - R:H",     

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"nemaides"
"1 ", ks_mazda_mx5_cup, no,"0", "02:17.9430", "82.7900", "55.1530", "-",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:43.7880", "49.9000", "53.8880", "-",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:44.1250", "50.1430", "53.9820", "-",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:43.2400", "49.8470", "53.3930", "-",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:43.1000", "49.3800", "53.7200", "-",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:42.7100", "49.3090", "53.4010", "-",  "F:H - R:H",     

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Horanjo"
"1 ", ks_mazda_mx5_cup, no,"0", "02:01.6980", "61.9420", "59.7560", "-",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:44.8720", "49.8150", "55.0570", "-",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:45.7560", "49.5600", "56.1960", "-",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:44.5610", "49.5530", "55.0080", "-",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:44.0880", "49.2190", "54.8690", "-",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:45.5510", "51.1010", "54.4500", "-",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:46.5760", "49.2060", "57.3700", "-",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:44.4320", "49.4150", "55.0170", "-",  "F:H - R:H",     

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Viperion_NZ"
"1 ", ks_mazda_mx5_cup, no,"0", "02:14.5730", "79.8440", "54.7290", "-",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:45.6580", "50.9330", "54.7250", "-",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "03:37.6800", "163.1750", "54.5050", "-",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:45.1190", "50.4980", "54.6210", "-",  "F:H - R:H",     

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"summotion."
"1 ", ks_mazda_mx5_cup, no,"0", "04:09.3410", "192.6510", "56.6900", "-",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:47.9930", "52.0490", "55.9440", "-",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "02:03.7980", "67.7460", "56.0520", "-",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:49.5120", "53.1490", "56.3630", "-",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:47.0370", "51.5160", "55.5210", "-",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:49.2960", "52.7220", "56.5740", "-",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:47.3880", "52.1860", "55.2020", "-",  "F:H - R:H",     

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Smartpipe"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Electro"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Jifu"
No laps for this driver


Qualify best laps
'======================
'------------------------
Overall top (20)
'------------------------
Driver, Vehicle, Time, Gap,
"MrGrinder", "ks_mazda_mx5_cup", "01:40.8660", ""
"PhotonBurst", "ks_mazda_mx5_cup", "01:40.9910", "0.125"
"gunciz", "ks_mazda_mx5_cup", "01:41.0610", "0.195"
"MrGrinder", "ks_mazda_mx5_cup", "01:41.0840", "0.218"
"Waffles", "ks_mazda_mx5_cup", "01:41.0930", "0.227"
"Waffles", "ks_mazda_mx5_cup", "01:41.1060", "0.24"
"PhotonBurst", "ks_mazda_mx5_cup", "01:41.1330", "0.267"
"MrGrinder", "ks_mazda_mx5_cup", "01:41.1380", "0.272"
"PhotonBurst", "ks_mazda_mx5_cup", "01:41.2340", "0.368"
"MrGrinder", "ks_mazda_mx5_cup", "01:41.2450", "0.379"
"maestro", "ks_mazda_mx5_cup", "01:41.2740", "0.408"
"gunciz", "ks_mazda_mx5_cup", "01:41.2770", "0.411"
"Waffles", "ks_mazda_mx5_cup", "01:41.3080", "0.442"
"maestro", "ks_mazda_mx5_cup", "01:41.3210", "0.455"
"gunciz", "ks_mazda_mx5_cup", "01:41.3780", "0.512"
"gunciz", "ks_mazda_mx5_cup", "01:41.4150", "0.549"
"Trempale", "ks_mazda_mx5_cup", "01:41.4280", "0.562"
"PhotonBurst", "ks_mazda_mx5_cup", "01:41.4460", "0.58"
"maestro", "ks_mazda_mx5_cup", "01:41.5090", "0.643"
"Waffles", "ks_mazda_mx5_cup", "01:41.5480", "0.682"


'------------------------
Per driver
'------------------------
Driver, Vehicle, Time, Gap,
"MrGrinder", "ks_mazda_mx5_cup", "01:40.8660", ""
"PhotonBurst", "ks_mazda_mx5_cup", "01:40.9910", "0.125"
"gunciz", "ks_mazda_mx5_cup", "01:41.0610", "0.195"
"Waffles", "ks_mazda_mx5_cup", "01:41.0930", "0.227"
"maestro", "ks_mazda_mx5_cup", "01:41.2740", "0.408"
"Trempale", "ks_mazda_mx5_cup", "01:41.4280", "0.562"
"McLarenTim", "ks_mazda_mx5_cup", "01:41.5710", "0.705"
"xPsychedelix", "ks_mazda_mx5_cup", "01:41.7270", "0.861"
"Georgin", "ks_mazda_mx5_cup", "01:41.9110", "1.045"
"NihonTiger", "ks_mazda_mx5_cup", "01:41.9330", "1.067"
"NotJames", "ks_mazda_mx5_cup", "01:41.9520", "1.086"
"Salzeder", "ks_mazda_mx5_cup", "01:42.0410", "1.175"
"marzen224", "ks_mazda_mx5_cup", "01:42.5180", "1.652"
"nemaides", "ks_mazda_mx5_cup", "01:42.7100", "1.844"
"Horanjo", "ks_mazda_mx5_cup", "01:44.0880", "3.222"
"Viperion_NZ", "ks_mazda_mx5_cup", "01:45.1190", "4.253"
"summotion.", "ks_mazda_mx5_cup", "01:47.0370", "6.171"


Qualify consistency
'======================
Driver, Vehicle, Consistency,
"Georgin", "ks_mazda_mx5_cup", "99.71%  0.2988",
"maestro", "ks_mazda_mx5_cup", "99.70%  0.2998",
"NotJames", "ks_mazda_mx5_cup", "99.69%  0.3197",
"gunciz", "ks_mazda_mx5_cup", "99.65%  0.352",
"Viperion_NZ", "ks_mazda_mx5_cup", "99.49%  0.539",
"MrGrinder", "ks_mazda_mx5_cup", "99.40%  0.6062",
"PhotonBurst", "ks_mazda_mx5_cup", "99.39%  0.6133",
"xPsychedelix", "ks_mazda_mx5_cup", "99.35%  0.6634",
"Waffles", "ks_mazda_mx5_cup", "99.18%  0.8337",
"nemaides", "ks_mazda_mx5_cup", "99.17%  0.8533",
"Trempale", "ks_mazda_mx5_cup", "99.11%  0.9062",
"Horanjo", "ks_mazda_mx5_cup", "98.84%  1.2033",
"Salzeder", "ks_mazda_mx5_cup", "98.55%  1.4771",
"NihonTiger", "ks_mazda_mx5_cup", "98.54%  1.4857",
"McLarenTim", "ks_mazda_mx5_cup", "98.05%  1.9846",
"marzen224", "ks_mazda_mx5_cup", "95.81%  4.294",
"summotion.", "ks_mazda_mx5_cup", "95.74%  4.5604",
"Smartpipe", "ks_mazda_mx5_cup", "-",
"Electro", "ks_mazda_mx5_cup", "-",
"Jifu", "ks_mazda_mx5_cup", "-",




Qualify sectors
'======================
'------------------------
Sector 1
'------------------------
