'+++++++++++++++++++++
Qualify
'+++++++++++++++++++++

Game:, "Assetto Corsa"
Session:, "Qualify"
Track:, "hockenheim_2018"
Pole, "McLarenTim(01:44.9640)"
Lasted laps, "6"
Host, "Unknown"



Qualify result
'======================
Pos,   Class, Team, Vehicle, Driver, Laps, Best lap, Gap
"1",   "", "", "ks_porsche_cayman_gt4_clubsport", "McLarenTim", "6", "01:44.9640", "-",
"2",   "", "", "ks_porsche_cayman_gt4_clubsport", "PhotonBurst", "6", "01:45.0720", "00:00.1080",
"3",   "", "", "ks_porsche_cayman_gt4_clubsport", "Electro", "5", "01:45.1380", "00:00.1740",
"4",   "", "", "ks_porsche_cayman_gt4_clubsport", "gunciz", "5", "01:45.3890", "00:00.4250",
"7",  "", "", "ks_porsche_cayman_gt4_clubsport", "gunciz", "13", "  '+00:32.7830", "01:45.7650", "98.99%", "0", "0", 
"8",  "", "", "ks_porsche_cayman_gt4_clubsport", "Salzeder", "13", "  '+00:33.5420", "01:46.3200", "98.85%", "0", "0", 
"9",  "", "", "ks_porsche_cayman_gt4_clubsport", "gman197002", "13", "  '+00:35.7090", "01:45.9260", "98.94%", "0", "0", 
"10",  "", "", "ks_porsche_cayman_gt4_clubsport", "Crosdale", "13", "  '+00:53.2780", "01:47.0710", "98.15%", "0", "0", 
"11",  "", "", "ks_porsche_cayman_gt4_clubsport", "Echo51", "1", " ", "01:57.7640", "-", "0", "0", 
"12",  "", "", "ks_porsche_cayman_gt4_clubsport", "Waffles", "0", " DNF", "-", "-", "0", "0", 
"13",  "", "", "ks_porsche_cayman_gt4_clubsport", "Trempale", "0", " DNF", "-", "-", "0", "0", 


Race 2 laps
'======================
Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"McLarenTim"
"1 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:50.4370", "28.9870", "48.4600", "32.9900",  "F:H - R:H",     
"2 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:44.8200", "23.8960", "48.0960", "32.8280",  "F:H - R:H",     
"3 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.0740", "24.0250", "48.1640", "32.8850",  "F:H - R:H",     
"4 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.0100", "23.8800", "48.2260", "32.9040",  "F:H - R:H",     
"5 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.1390", "24.0980", "48.1190", "32.9220",  "F:H - R:H",     
"6 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.0540", "24.0180", "48.1140", "32.9220",  "F:H - R:H",     
"7 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.0470", "23.9310", "48.1000", "33.0160",  "F:H - R:H",     
"8 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.3120", "24.0190", "48.3170", "32.9760",  "F:H - R:H",     
"9 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.0570", "24.0110", "48.1230", "32.9230",  "F:H - R:H",     
"10 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.1780", "23.8400", "48.3040", "33.0340",  "F:H - R:H",     
"11 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.1970", "24.0540", "48.2800", "32.8630",  "F:H - R:H",     
"12 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.0330", "23.9510", "48.2410", "32.8410",  "F:H - R:H",     
"13 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.2910", "23.9980", "48.2360", "33.0570",  "F:H - R:H",     
Average,,,"01:45.5115", "24.3622", "48.2138", "32.9355"
Best possible,,, "01:44.7640", "23.8400", "48.0960", "32.8280"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"PhotonBurst"
"1 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:51.7810", "29.7370", "48.8570", "33.1870",  "F:H - R:H",     
"2 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.8190", "24.0620", "48.5110", "33.2460",  "F:H - R:H",     
"3 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.1140", "23.9570", "49.0370", "33.1200",  "F:H - R:H",     
"4 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.6560", "24.0090", "48.3840", "33.2630",  "F:H - R:H",     
"5 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.7930", "24.1670", "48.2410", "33.3850",  "F:H - R:H",     
"6 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.7280", "23.8420", "48.6900", "33.1960",  "F:H - R:H",     
"7 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.8250", "24.2350", "48.4600", "33.1300",  "F:H - R:H",     
"8 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.2820", "23.9850", "48.3160", "32.9810",  "F:H - R:H",     
"9 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.2230", "23.9490", "48.2480", "33.0260",  "F:H - R:H",     
"10 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.3330", "23.9370", "48.3340", "33.0620",  "F:H - R:H",     
"11 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.3620", "23.9080", "48.3620", "33.0920",  "F:H - R:H",     
"12 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.4690", "24.1000", "48.2270", "33.1420",  "F:H - R:H",     
"13 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.2610", "23.9320", "48.3970", "32.9320",  "F:H - R:H",     
Average,,,"01:46.0497", "24.4477", "48.4665", "33.1355"
Best possible,,, "01:45.0010", "23.8420", "48.2270", "32.9320"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Electro"
"1 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:51.4140", "29.2170", "48.7440", "33.4530",  "F:H - R:H",     
"2 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.3840", "24.0470", "48.6090", "33.7280",  "F:H - R:H",     
"3 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.4400", "24.0090", "48.2260", "33.2050",  "F:H - R:H",     
"4 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.4190", "24.1180", "49.2160", "33.0850",  "F:H - R:H",     
"5 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.7630", "24.1380", "48.4100", "33.2150",  "F:H - R:H",     
"6 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.8010", "23.9090", "48.7090", "33.1830",  "F:H - R:H",     
"7 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.9120", "24.0840", "48.6620", "33.1660",  "F:H - R:H",     
"8 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.4610", "23.9760", "48.4060", "33.0790",  "F:H - R:H",     
"9 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.8240", "24.0590", "48.5820", "33.1830",  "F:H - R:H",     
"10 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.1310", "23.8790", "48.2770", "32.9750",  "F:H - R:H",     
"11 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.2390", "23.8530", "48.3470", "33.0390",  "F:H - R:H",     
"12 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.2030", "23.9470", "48.2630", "32.9930",  "F:H - R:H",     
"13 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.1720", "23.7620", "48.2770", "33.1330",  "F:H - R:H",     
Average,,,"01:46.0895", "24.3845", "48.5175", "33.1875"
Best possible,,, "01:44.9630", "23.7620", "48.2260", "32.9750"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"MrGrinder"
"1 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:54.6680", "32.3770", "48.8340", "33.4570",  "F:H - R:H",     
"2 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.6940", "24.2170", "48.3080", "33.1690",  "F:H - R:H",     
"3 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.4680", "23.9090", "48.3530", "33.2060",  "F:H - R:H",     
"4 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.8120", "23.9570", "48.4830", "33.3720",  "F:H - R:H",     
"5 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.6250", "24.1680", "49.1890", "33.2680",  "F:H - R:H",     
"6 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:48.4430", "24.8560", "48.5500", "35.0370",  "F:H - R:H",     
"7 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.9590", "24.1810", "48.6810", "33.0970",  "F:H - R:H",     
"8 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:48.6060", "24.4060", "48.6720", "35.5280",  "F:H - R:H",     
"9 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.3970", "24.7770", "48.4290", "33.1910",  "F:H - R:H",     
"10 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.4820", "24.0060", "48.4150", "33.0610",  "F:H - R:H",     
"11 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.0630", "23.9870", "48.7080", "33.3680",  "F:H - R:H",     
"12 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.7330", "24.2110", "48.4560", "33.0660",  "F:H - R:H",     
"13 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.1020", "24.0260", "48.3580", "33.7180",  "F:H - R:H",     
Average,,,"01:47.0040", "24.8522", "48.5720", "33.5798"
Best possible,,, "01:45.2780", "23.9090", "48.3080", "33.0610"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"NotJames"
"1 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:58.7920", "35.9340", "48.6540", "34.2040",  "F:H - R:H",     
"2 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:48.1810", "24.6430", "49.7120", "33.8260",  "F:H - R:H",     
"3 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.0120", "24.1350", "48.5450", "33.3320",  "F:H - R:H",     
"4 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.8100", "24.1620", "48.4460", "33.2020",  "F:H - R:H",     
"5 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.6820", "24.0650", "48.3890", "33.2280",  "F:H - R:H",     
"6 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.8280", "24.1250", "48.4380", "33.2650",  "F:H - R:H",     
"7 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:47.0010", "24.5740", "48.8970", "33.5300",  "F:H - R:H",     
"8 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.2310", "24.2050", "48.6230", "33.4030",  "F:H - R:H",     
"9 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.7370", "24.2610", "48.3380", "33.1380",  "F:H - R:H",     
"10 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.4050", "24.2350", "48.7400", "33.4300",  "F:H - R:H",     
"11 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.0070", "24.1710", "48.5090", "33.3270",  "F:H - R:H",     
"12 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.2070", "24.1630", "48.4380", "33.6060",  "F:H - R:H",     
"13 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.7190", "24.1800", "48.7660", "33.7730",  "F:H - R:H",     
Average,,,"01:47.2778", "25.1425", "48.6535", "33.4818"
Best possible,,, "01:45.5410", "24.0650", "48.3380", "33.1380"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Georgin"
"1 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:54.3730", "31.8200", "48.7760", "33.7770",  "F:H - R:H",     
"2 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:47.9960", "24.8590", "48.9380", "34.1990",  "F:H - R:H",     
"3 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.6880", "24.5860", "48.6090", "33.4930",  "F:H - R:H",     
"4 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.4450", "24.4200", "48.5270", "33.4980",  "F:H - R:H",     
"5 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.7510", "24.4470", "48.6940", "33.6100",  "F:H - R:H",     
"6 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:48.9750", "24.2760", "49.0400", "35.6590",  "F:H - R:H",     
"7 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:47.1670", "24.2450", "49.1360", "33.7860",  "F:H - R:H",     
"8 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.5700", "24.3590", "48.8260", "33.3850",  "F:H - R:H",     
"9 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.7320", "24.4490", "48.5460", "33.7370",  "F:H - R:H",     
"10 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:47.6730", "24.2430", "49.1620", "34.2680",  "F:H - R:H",     
"11 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:49.7370", "24.2900", "51.5800", "33.8670",  "F:H - R:H",     
"12 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.6090", "24.0650", "48.6180", "33.9260",  "F:H - R:H",     
"13 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:48.2220", "24.6520", "49.1310", "34.4390",  "F:H - R:H",     
Average,,,"01:47.9952", "24.9778", "49.0448", "33.9726"
Best possible,,, "01:45.9770", "24.0650", "48.5270", "33.3850"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"gunciz"
"1 ", ks_porsche_cayman_gt4_clubsport, no,"0", "02:03.4700", "41.1250", "48.6410", "33.7040",  "F:H - R:H",     
"2 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.1800", "23.7080", "48.7080", "33.7640",  "F:H - R:H",     
"3 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:47.1410", "24.4990", "49.1400", "33.5020",  "F:H - R:H",     
"4 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.8240", "24.2850", "48.5770", "33.9620",  "F:H - R:H",     
"5 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.9560", "24.1380", "48.4280", "33.3900",  "F:H - R:H",     
"6 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.7930", "23.9560", "48.4290", "33.4080",  "F:H - R:H",     
"7 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.7650", "24.0890", "48.2540", "33.4220",  "F:H - R:H",     
"8 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.8390", "23.8400", "48.4570", "33.5420",  "F:H - R:H",     
"9 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.7890", "23.9700", "48.3120", "33.5070",  "F:H - R:H",     
"10 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:47.1810", "23.9130", "48.5730", "34.6950",  "F:H - R:H",     
"11 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:49.4350", "24.2460", "51.5560", "33.6330",  "F:H - R:H",     
"12 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.5830", "24.4140", "48.4240", "33.7450",  "F:H - R:H",     
"13 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:48.4790", "24.6810", "49.0770", "34.7210",  "F:H - R:H",     
Average,,,"01:48.0334", "25.4511", "48.8135", "33.7688"
Best possible,,, "01:45.3520", "23.7080", "48.2540", "33.3900"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Salzeder"
"1 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:55.8400", "32.4100", "49.4950", "33.9350",  "F:H - R:H",     
"2 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.8630", "24.4580", "48.8930", "33.5120",  "F:H - R:H",     
"3 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:47.2970", "24.6870", "48.8880", "33.7220",  "F:H - R:H",     
"4 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.3920", "24.3390", "48.7070", "33.3460",  "F:H - R:H",     
"5 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.6410", "24.2770", "48.7210", "33.6430",  "F:H - R:H",     
"6 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.7890", "24.4390", "48.7890", "33.5610",  "F:H - R:H",     
"7 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:48.0590", "24.3150", "49.6790", "34.0650",  "F:H - R:H",     
"8 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.3200", "24.4110", "48.5630", "33.3460",  "F:H - R:H",     
"9 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.4430", "24.5690", "48.4880", "33.3860",  "F:H - R:H",     
"10 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:48.9490", "24.5920", "49.8560", "34.5010",  "F:H - R:H",     
"11 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:47.3170", "24.3640", "49.2210", "33.7320",  "F:H - R:H",     
"12 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.8760", "24.4050", "48.7250", "33.7460",  "F:H - R:H",     
"13 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:51.3940", "28.8150", "48.7880", "33.7910",  "F:H - R:H",     
Average,,,"01:48.0907", "25.3908", "48.9856", "33.7143"
Best possible,,, "01:46.1110", "24.2770", "48.4880", "33.3460"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"gman197002"
"1 ", ks_porsche_cayman_gt4_clubsport, no,"0", "02:03.8430", "41.2310", "48.9740", "33.6380",  "F:H - R:H",     
"2 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.8840", "24.1820", "49.0500", "33.6520",  "F:H - R:H",     
"3 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:47.6570", "24.5060", "49.0950", "34.0560",  "F:H - R:H",     
"4 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.2610", "24.0730", "48.5050", "33.6830",  "F:H - R:H",     
"5 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.9260", "23.9910", "48.5370", "33.3980",  "F:H - R:H",     
"6 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.0230", "23.9970", "48.4690", "33.5570",  "F:H - R:H",     
"7 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.6320", "24.0830", "48.8350", "33.7140",  "F:H - R:H",     
"8 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.6630", "24.0020", "48.8970", "33.7640",  "F:H - R:H",     
"9 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:51.2100", "24.3780", "48.9190", "37.9130",  "F:H - R:H",     
"10 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.7980", "24.0470", "49.0050", "33.7460",  "F:H - R:H",     
"11 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.5340", "23.9270", "49.0050", "33.6020",  "F:H - R:H",     
"12 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.4530", "24.1160", "48.8030", "33.5340",  "F:H - R:H",     
"13 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.4390", "24.2690", "48.5290", "33.6410",  "F:H - R:H",     
Average,,,"01:48.2557", "25.4463", "48.8172", "33.9922"
Best possible,,, "01:45.7940", "23.9270", "48.4690", "33.3980"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Crosdale"
"1 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:58.3220", "32.8360", "50.6930", "34.7930",  "F:H - R:H",     
"2 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:49.8110", "24.6170", "50.2210", "34.9730",  "F:H - R:H",     
"3 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:50.9190", "25.3730", "50.7690", "34.7770",  "F:H - R:H",     
"4 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:48.0000", "24.8040", "48.7800", "34.4160",  "F:H - R:H",     
"5 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:47.6530", "24.6280", "48.8020", "34.2230",  "F:H - R:H",     
"6 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:47.9960", "24.8860", "48.9200", "34.1900",  "F:H - R:H",     
"7 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:47.0710", "24.6720", "48.5990", "33.8000",  "F:H - R:H",     
"8 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:50.7140", "24.7420", "48.9960", "36.9760",  "F:H - R:H",     
"9 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:49.3980", "24.9060", "49.0810", "35.4110",  "F:H - R:H",     
"10 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:48.3410", "25.0100", "48.9870", "34.3440",  "F:H - R:H",     
"11 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:47.8540", "24.4110", "49.1750", "34.2680",  "F:H - R:H",     
"12 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:50.0220", "25.9480", "49.3110", "34.7630",  "F:H - R:H",     
"13 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:48.8100", "24.6590", "49.1950", "34.9560",  "F:H - R:H",     
Average,,,"01:49.6086", "25.4994", "49.3484", "34.7608"
Best possible,,, "01:46.8100", "24.4110", "48.5990", "33.8000"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Echo51"
"1 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:57.7640", "33.3630", "49.1130", "35.2880",  "F:H - R:H",     
Average,,,"01:57.7640", "33.3630", "49.1130", "35.2880"
Best possible,,, "01:57.7640", "33.3630", "49.1130", "35.2880"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Waffles"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Trempale"
No laps for this driver


Race 2 best laps
'======================
'------------------------
Overall top (20)
'------------------------
Driver, Vehicle, Time, Gap,
"McLarenTim", "ks_porsche_cayman_gt4_clubsport", "01:44.8200", ""
"McLarenTim", "ks_porsche_cayman_gt4_clubsport", "01:45.0100", "0.19"
"McLarenTim", "ks_porsche_cayman_gt4_clubsport", "01:45.0330", "0.213"
"McLarenTim", "ks_porsche_cayman_gt4_clubsport", "01:45.0470", "0.227"
"McLarenTim", "ks_porsche_cayman_gt4_clubsport", "01:45.0540", "0.234"
"McLarenTim", "ks_porsche_cayman_gt4_clubsport", "01:45.0570", "0.237"
"McLarenTim", "ks_porsche_cayman_gt4_clubsport", "01:45.0740", "0.254"
"Electro", "ks_porsche_cayman_gt4_clubsport", "01:45.1310", "0.311"
"McLarenTim", "ks_porsche_cayman_gt4_clubsport", "01:45.1390", "0.319"
"Electro", "ks_porsche_cayman_gt4_clubsport", "01:45.1720", "0.352"
"McLarenTim", "ks_porsche_cayman_gt4_clubsport", "01:45.1780", "0.358"
"McLarenTim", "ks_porsche_cayman_gt4_clubsport", "01:45.1970", "0.377"
"Electro", "ks_porsche_cayman_gt4_clubsport", "01:45.2030", "0.383"
"PhotonBurst", "ks_porsche_cayman_gt4_clubsport", "01:45.2230", "0.403"
"Electro", "ks_porsche_cayman_gt4_clubsport", "01:45.2390", "0.419"
"PhotonBurst", "ks_porsche_cayman_gt4_clubsport", "01:45.2610", "0.441"
"PhotonBurst", "ks_porsche_cayman_gt4_clubsport", "01:45.2820", "0.462"
"McLarenTim", "ks_porsche_cayman_gt4_clubsport", "01:45.2910", "0.471"
"McLarenTim", "ks_porsche_cayman_gt4_clubsport", "01:45.3120", "0.492"
"PhotonBurst", "ks_porsche_cayman_gt4_clubsport", "01:45.3330", "0.513"


'------------------------
Per driver
'------------------------
Driver, Vehicle, Time, Gap,
"McLarenTim", "ks_porsche_cayman_gt4_clubsport", "01:44.8200", ""
"Electro", "ks_porsche_cayman_gt4_clubsport", "01:45.1310", "0.311"
"PhotonBurst", "ks_porsche_cayman_gt4_clubsport", "01:45.2230", "0.403"
"MrGrinder", "ks_porsche_cayman_gt4_clubsport", "01:45.4680", "0.648"
"NotJames", "ks_porsche_cayman_gt4_clubsport", "01:45.6820", "0.862"
"gunciz", "ks_porsche_cayman_gt4_clubsport", "01:45.7650", "0.945"
"gman197002", "ks_porsche_cayman_gt4_clubsport", "01:45.9260", "1.106"
"Salzeder", "ks_porsche_cayman_gt4_clubsport", "01:46.3200", "1.5"
"Georgin", "ks_porsche_cayman_gt4_clubsport", "01:46.4450", "1.625"
"Crosdale", "ks_porsche_cayman_gt4_clubsport", "01:47.0710", "2.251"
"Echo51", "ks_porsche_cayman_gt4_clubsport", "01:57.7640", "12.944"


Race 2 consistency
'======================
Driver, Vehicle, Consistency,
"McLarenTim", "ks_porsche_cayman_gt4_clubsport", "99.71%  0.3065",
"PhotonBurst", "ks_porsche_cayman_gt4_clubsport", "99.64%  0.3808",
"Electro", "ks_porsche_cayman_gt4_clubsport", "99.47%  0.5615",
"NotJames", "ks_porsche_cayman_gt4_clubsport", "99.34%  0.6942",
"MrGrinder", "ks_porsche_cayman_gt4_clubsport", "99.07%  0.9789",
"gunciz", "ks_porsche_cayman_gt4_clubsport", "98.99%  1.0714",
"Georgin", "ks_porsche_cayman_gt4_clubsport", "98.96%  1.1114",
"gman197002", "ks_porsche_cayman_gt4_clubsport", "98.94%  1.1244",
"Salzeder", "ks_porsche_cayman_gt4_clubsport", "98.85%  1.2273",
"Crosdale", "ks_porsche_cayman_gt4_clubsport", "98.15%  1.9761",
"Echo51", "ks_porsche_cayman_gt4_clubsport", "-",
"Waffles", "ks_porsche_cayman_gt4_clubsport", "-",
"Trempale", "ks_porsche_cayman_gt4_clubsport", "-",




Race 2 sectors
'======================
'------------------------
Sector 1
'------------------------
Driver, Vehicle, Time, Gap,
"gunciz", "ks_porsche_cayman_gt4_clubsport", "23.7080", "-"
"Electro", "ks_porsche_cayman_gt4_clubsport", "23.7620", "0.0540"
"McLarenTim", "ks_porsche_cayman_gt4_clubsport", "23.8400", "0.1320"
"PhotonBurst", "ks_porsche_cayman_gt4_clubsport", "23.8420", "0.1340"
"MrGrinder", "ks_porsche_cayman_gt4_clubsport", "23.9090", "0.2010"
"gman197002", "ks_porsche_cayman_gt4_clubsport", "23.9270", "0.2190"
"NotJames", "ks_porsche_cayman_gt4_clubsport", "24.0650", "0.3570"
"Georgin", "ks_porsche_cayman_gt4_clubsport", "24.0650", "0.3570"
"Salzeder", "ks_porsche_cayman_gt4_clubsport", "24.2770", "0.5690"
"Crosdale", "ks_porsche_cayman_gt4_clubsport", "24.4110", "0.7030"
"Echo51", "ks_porsche_cayman_gt4_clubsport", "33.3630", "9.6550"
'------------------------
Sector 2
'------------------------
Driver, Vehicle, Time, Gap,
"McLarenTim", "ks_porsche_cayman_gt4_clubsport", "48.0960", "-"
"Electro", "ks_porsche_cayman_gt4_clubsport", "48.2260", "0.1300"
"PhotonBurst", "ks_porsche_cayman_gt4_clubsport", "48.2270", "0.1310"
"gunciz", "ks_porsche_cayman_gt4_clubsport", "48.2540", "0.1580"
"MrGrinder", "ks_porsche_cayman_gt4_clubsport", "48.3080", "0.2120"
"NotJames", "ks_porsche_cayman_gt4_clubsport", "48.3380", "0.2420"
"gman197002", "ks_porsche_cayman_gt4_clubsport", "48.4690", "0.3730"
"Salzeder", "ks_porsche_cayman_gt4_clubsport", "48.4880", "0.3920"
