'+++++++++++++++++++++
Qualify
'+++++++++++++++++++++

Game:, "Assetto Corsa"
Session:, "Qualify"
Track:, "vir, north course_prc"
Pole, "NotJames(01:36.8420)"
Lasted laps, "9"
Host, "Unknown"



Qualify result
'======================
Pos,   Class, Team, Vehicle, Driver, Laps, Best lap, Gap
"1",   "", "", "ks_mazda_mx5_cup", "NotJames", "8", "01:36.8420", "-",
"2",   "", "", "ks_mazda_mx5_cup", "MrGrinder", "7", "01:37.1050", "00:00.2630",
"3",   "", "", "ks_mazda_mx5_cup", "McLarenTim", "9", "01:37.2720", "00:00.4300",
"4",   "", "", "ks_mazda_mx5_cup", "maestro", "8", "01:37.5420", "00:00.7000",
"5",   "", "", "ks_mazda_mx5_cup", "gunciz", "9", "01:37.5730", "00:00.7310",
"6",   "", "", "ks_mazda_mx5_cup", "NihonTiger", "9", "01:37.7930", "00:00.9510",
"7",   "", "", "ks_mazda_mx5_cup", "PhotonBurst", "9", "01:37.7950", "00:00.9530",
"8",   "", "", "ks_mazda_mx5_cup", "Salzeder", "9", "01:37.9240", "00:01.0820",
Best possible,,, "01:38.0780", "45.3240", "21.6310", "31.1230"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Trempale"
"1 ", ks_mazda_mx5_cup, no,"0", "01:51.9580", "57.5670", "22.8960", "31.4950",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:49.7160", "48.0830", "21.8930", "39.7400",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:40.9700", "46.1560", "23.3320", "31.4820",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:38.0350", "44.9940", "21.8600", "31.1810",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:38.2400", "45.2260", "21.6950", "31.3190",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:38.3370", "45.5650", "21.6810", "31.0910",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:44.3280", "50.9210", "21.8970", "31.5100",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:39.3730", "45.4400", "22.6180", "31.3150",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:39.0460", "46.2300", "21.7620", "31.0540",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:39.5730", "45.4910", "22.4060", "31.6760",  "F:H - R:H",     
Average,,,"01:41.9576", "47.5673", "22.2040", "32.1863"
Best possible,,, "01:37.7290", "44.9940", "21.6810", "31.0540"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"nemaides"
"1 ", ks_mazda_mx5_cup, no,"0", "01:52.7210", "57.9300", "22.9400", "31.8510",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:40.9380", "46.5370", "22.3790", "32.0220",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:39.4130", "45.5440", "21.9010", "31.9680",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:39.3400", "46.4020", "22.1130", "30.8250",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:40.8410", "46.7560", "22.2750", "31.8100",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:39.4890", "46.0190", "21.7890", "31.6810",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:38.1710", "45.1210", "22.0810", "30.9690",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:37.9950", "44.9940", "21.7660", "31.2350",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:38.1990", "45.3510", "21.8690", "30.9790",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "02:09.5590", "45.5480", "21.7130", "62.2980",  "F:H - R:H",     
Average,,,"01:43.6666", "47.0202", "22.0826", "34.5638"
Best possible,,, "01:37.5320", "44.9940", "21.7130", "30.8250"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Horanjo"
"1 ", ks_mazda_mx5_cup, no,"0", "01:58.8370", "57.2270", "28.6250", "32.9850",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:41.9220", "45.6630", "22.4540", "33.8050",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:42.9330", "47.2000", "23.4410", "32.2920",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:50.0520", "45.7280", "22.3840", "41.9400",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:43.3780", "47.4020", "22.7390", "33.2370",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:41.9850", "46.7150", "22.3020", "32.9680",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:43.1570", "47.2310", "22.7390", "33.1870",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:42.4950", "46.8750", "22.9360", "32.6840",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:42.8600", "47.0960", "23.0770", "32.6870",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:42.5210", "46.8160", "23.0530", "32.6520",  "F:H - R:H",     
Average,,,"01:45.0140", "47.7953", "23.3750", "33.8437"
Best possible,,, "01:40.2570", "45.6630", "22.3020", "32.2920"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Electro"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Jifu"
No laps for this driver


Race 1 best laps
'======================
'------------------------
Overall top (20)
'------------------------
Driver, Vehicle, Time, Gap,
"NotJames", "ks_mazda_mx5_cup", "01:36.9400", ""
"MrGrinder", "ks_mazda_mx5_cup", "01:37.0280", "0.088"
"MrGrinder", "ks_mazda_mx5_cup", "01:37.1260", "0.186"
"MrGrinder", "ks_mazda_mx5_cup", "01:37.1390", "0.199"
"NotJames", "ks_mazda_mx5_cup", "01:37.1510", "0.211"
"McLarenTim", "ks_mazda_mx5_cup", "01:37.2280", "0.288"
"maestro", "ks_mazda_mx5_cup", "01:37.2410", "0.301"
"McLarenTim", "ks_mazda_mx5_cup", "01:37.2850", "0.345"
"maestro", "ks_mazda_mx5_cup", "01:37.3940", "0.454"
"maestro", "ks_mazda_mx5_cup", "01:37.4860", "0.546"
"McLarenTim", "ks_mazda_mx5_cup", "01:37.5230", "0.583"
"MrGrinder", "ks_mazda_mx5_cup", "01:37.5510", "0.611"
"McLarenTim", "ks_mazda_mx5_cup", "01:37.5610", "0.621"
"McLarenTim", "ks_mazda_mx5_cup", "01:37.5630", "0.623"
"maestro", "ks_mazda_mx5_cup", "01:37.5640", "0.624"
"MrGrinder", "ks_mazda_mx5_cup", "01:37.5810", "0.641"
"NotJames", "ks_mazda_mx5_cup", "01:37.6000", "0.66"
"NotJames", "ks_mazda_mx5_cup", "01:37.6120", "0.672"
"McLarenTim", "ks_mazda_mx5_cup", "01:37.6160", "0.676"
"maestro", "ks_mazda_mx5_cup", "01:37.6950", "0.755"


'------------------------
Per driver
'------------------------
Driver, Vehicle, Time, Gap,
"NotJames", "ks_mazda_mx5_cup", "01:36.9400", ""
"MrGrinder", "ks_mazda_mx5_cup", "01:37.0280", "0.088"
"McLarenTim", "ks_mazda_mx5_cup", "01:37.2280", "0.288"
"maestro", "ks_mazda_mx5_cup", "01:37.2410", "0.301"
"gunciz", "ks_mazda_mx5_cup", "01:37.7590", "0.819"
"marzen224", "ks_mazda_mx5_cup", "01:37.7920", "0.852"
"PhotonBurst", "ks_mazda_mx5_cup", "01:37.8320", "0.892"
"Viperion_NZ", "ks_mazda_mx5_cup", "01:37.9430", "1.003"
"nemaides", "ks_mazda_mx5_cup", "01:37.9950", "1.055"
"Waffles", "ks_mazda_mx5_cup", "01:38.0290", "1.089"
"Trempale", "ks_mazda_mx5_cup", "01:38.0350", "1.095"
"Salzeder", "ks_mazda_mx5_cup", "01:38.0610", "1.121"
"NihonTiger", "ks_mazda_mx5_cup", "01:38.3100", "1.37"
"Georgin", "ks_mazda_mx5_cup", "01:38.5310", "1.591"
"Horanjo", "ks_mazda_mx5_cup", "01:41.9220", "4.982"


Race 1 consistency
'======================
Driver, Vehicle, Consistency,
"Waffles", "ks_mazda_mx5_cup", "99.53%  0.4565",
"gunciz", "ks_mazda_mx5_cup", "99.51%  0.475",
"McLarenTim", "ks_mazda_mx5_cup", "99.47%  0.514",
"maestro", "ks_mazda_mx5_cup", "99.24%  0.7349",
"Viperion_NZ", "ks_mazda_mx5_cup", "99.17%  0.8089",
"MrGrinder", "ks_mazda_mx5_cup", "99.14%  0.837",
"marzen224", "ks_mazda_mx5_cup", "99.00%  0.9824",
"NotJames", "ks_mazda_mx5_cup", "98.94%  1.0298",
"Salzeder", "ks_mazda_mx5_cup", "98.81%  1.165",
"PhotonBurst", "ks_mazda_mx5_cup", "98.80%  1.1755",
"nemaides", "ks_mazda_mx5_cup", "98.48%  1.4894",
"NihonTiger", "ks_mazda_mx5_cup", "98.28%  1.6946",
"Horanjo", "ks_mazda_mx5_cup", "98.28%  1.7506",
"Georgin", "ks_mazda_mx5_cup", "97.38%  2.5854",
"Trempale", "ks_mazda_mx5_cup", "96.77%  3.1629",
"Electro", "ks_mazda_mx5_cup", "-",
"Jifu", "ks_mazda_mx5_cup", "-",




Race 1 sectors
'======================
'------------------------
Sector 1
'------------------------
Driver, Vehicle, Time, Gap,
"NotJames", "ks_mazda_mx5_cup", "44.4120", "-"
"MrGrinder", "ks_mazda_mx5_cup", "44.5990", "0.1870"
"maestro", "ks_mazda_mx5_cup", "44.6090", "0.1970"
"McLarenTim", "ks_mazda_mx5_cup", "44.7130", "0.3010"
"PhotonBurst", "ks_mazda_mx5_cup", "44.7710", "0.3590"
"gunciz", "ks_mazda_mx5_cup", "44.8610", "0.4490"
"Waffles", "ks_mazda_mx5_cup", "44.9610", "0.5490"
"Viperion_NZ", "ks_mazda_mx5_cup", "44.9880", "0.5760"
"Trempale", "ks_mazda_mx5_cup", "44.9940", "0.5820"
"nemaides", "ks_mazda_mx5_cup", "44.9940", "0.5820"
"marzen224", "ks_mazda_mx5_cup", "44.9980", "0.5860"
"Salzeder", "ks_mazda_mx5_cup", "45.1070", "0.6950"
"NihonTiger", "ks_mazda_mx5_cup", "45.1220", "0.7100"
"Georgin", "ks_mazda_mx5_cup", "45.3240", "0.9120"
"Horanjo", "ks_mazda_mx5_cup", "45.6630", "1.2510"
'------------------------
Sector 2
'------------------------
Driver, Vehicle, Time, Gap,
"NotJames", "ks_mazda_mx5_cup", "21.4330", "-"
"McLarenTim", "ks_mazda_mx5_cup", "21.4920", "0.0590"
"MrGrinder", "ks_mazda_mx5_cup", "21.5280", "0.0950"
"Viperion_NZ", "ks_mazda_mx5_cup", "21.6040", "0.1710"
"maestro", "ks_mazda_mx5_cup", "21.6180", "0.1850"
"Georgin", "ks_mazda_mx5_cup", "21.6310", "0.1980"
"PhotonBurst", "ks_mazda_mx5_cup", "21.6490", "0.2160"
"marzen224", "ks_mazda_mx5_cup", "21.6540", "0.2210"
"Trempale", "ks_mazda_mx5_cup", "21.6810", "0.2480"
"gunciz", "ks_mazda_mx5_cup", "21.6910", "0.2580"
"nemaides", "ks_mazda_mx5_cup", "21.7130", "0.2800"
"Waffles", "ks_mazda_mx5_cup", "21.8080", "0.3750"
"Salzeder", "ks_mazda_mx5_cup", "21.8430", "0.4100"
"NihonTiger", "ks_mazda_mx5_cup", "21.8430", "0.4100"
"Horanjo", "ks_mazda_mx5_cup", "22.3020", "0.8690"
'------------------------
Sector 3
'------------------------
Driver, Vehicle, Time, Gap,
"MrGrinder", "ks_mazda_mx5_cup", "30.6760", "-"
"nemaides", "ks_mazda_mx5_cup", "30.8250", "0.1490"
"NotJames", "ks_mazda_mx5_cup", "30.8330", "0.1570"
"marzen224", "ks_mazda_mx5_cup", "30.8330", "0.1570"
"McLarenTim", "ks_mazda_mx5_cup", "30.9920", "0.3160"
"maestro", "ks_mazda_mx5_cup", "31.0140", "0.3380"
"Trempale", "ks_mazda_mx5_cup", "31.0540", "0.3780"
"Viperion_NZ", "ks_mazda_mx5_cup", "31.0770", "0.4010"
"Salzeder", "ks_mazda_mx5_cup", "31.1040", "0.4280"
"Georgin", "ks_mazda_mx5_cup", "31.1230", "0.4470"
"Waffles", "ks_mazda_mx5_cup", "31.1260", "0.4500"
"PhotonBurst", "ks_mazda_mx5_cup", "31.1630", "0.4870"
"gunciz", "ks_mazda_mx5_cup", "31.1680", "0.4920"
"NihonTiger", "ks_mazda_mx5_cup", "31.2120", "0.5360"
"Horanjo", "ks_mazda_mx5_cup", "32.2920", "1.6160"


Race 1 incidents worth reviewing
'======================
Date, Incident







'+++++++++++++++++++++
Race 2
'+++++++++++++++++++++

Game:, "Assetto Corsa"
Session:, "Race"
Track:, "vir, north course_prc"
Winner, "NotJames"
Led most laps, "NotJames"
Best lap, "NotJames (01:36.7890)"
Lasted laps, "16"
Host, "Unknown"


Race 2 result
'======================
Pos,    Class, Team, Vehicle, Driver, Laps, Time/Retired, Best lap, Consistency, Led, Pits,
"1",  "", "", "ks_mazda_mx5_cup", "NotJames", "16", "    26:07.1060", "01:36.7890", "99.23%", "13", "0", 
"2",  "", "", "ks_mazda_mx5_cup", "MrGrinder", "16", "  '+00:00.9960", "01:36.9960", "99.35%", "2", "0", 
"3",  "", "", "ks_mazda_mx5_cup", "maestro", "16", "  '+00:08.1240", "01:37.5850", "99.58%", "0", "0", 
"4",  "", "", "ks_mazda_mx5_cup", "Waffles", "16", "  '+00:08.6420", "01:37.5220", "99.53%", "0", "0", 
"5",  "", "", "ks_mazda_mx5_cup", "McLarenTim", "16", "  '+00:10.0220", "01:37.2050", "99.27%", "0", "0", 
"6",  "", "", "ks_mazda_mx5_cup", "gunciz", "16", "  '+00:22.7540", "01:37.8970", "99.30%", "0", "0", 
"7",  "", "", "ks_mazda_mx5_cup", "Georgin", "16", "  '+00:24.6610", "01:37.6190", "98.79%", "0", "0", 
"8",  "", "", "ks_mazda_mx5_cup", "Salzeder", "16", "  '+00:26.4720", "01:37.8400", "98.71%", "0", "0", 
"9",  "", "", "ks_mazda_mx5_cup", "PhotonBurst", "16", "  '+00:31.4330", "01:37.9490", "98.70%", "0", "0", 
"10",  "", "", "ks_mazda_mx5_cup", "nemaides", "16", "  '+00:37.5420", "01:38.5620", "99.19%", "0", "0", 
"11",  "", "", "ks_mazda_mx5_cup", "Trempale", "16", "  '+00:38.6040", "01:37.9560", "98.38%", "0", "0", 
"12",  "", "", "ks_mazda_mx5_cup", "NihonTiger", "16", "  '+00:39.2790", "01:38.5560", "99.15%", "0", "0", 
"13",  "", "", "ks_mazda_mx5_cup", "Viperion_NZ", "16", "  '+00:44.5440", "01:38.0750", "97.87%", "0", "0", 
"14",  "", "", "ks_mazda_mx5_cup", "marzen224", "16", "  '+00:46.9050", "01:37.8460", "97.65%", "0", "0", 
"15",  "", "", "ks_mazda_mx5_cup", "Horanjo", "16", "  '+01:18.9970", "01:40.2470", "97.99%", "0", "0", 
"16",  "", "", "ks_mazda_mx5_cup", "Electro", "0", " DNF", "-", "-", "0", "0", 
"17",  "", "", "ks_mazda_mx5_cup", "Jifu", "0", " DNF", "-", "-", "0", "0", 


Race 2 laps
'======================
Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"NotJames"
"1 ", ks_mazda_mx5_cup, no,"0", "01:44.8450", "52.4340", "21.5810", "30.8300",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:37.8040", "45.0320", "21.7940", "30.9780",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:39.1490", "45.7700", "22.1760", "31.2030",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:37.3820", "44.5390", "21.7930", "31.0500",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:37.4640", "44.5800", "21.4690", "31.4150",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:37.4520", "44.8200", "21.6530", "30.9790",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:37.5460", "44.5770", "21.6490", "31.3200",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:37.5070", "44.8070", "21.5960", "31.1040",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:37.1600", "44.4830", "21.6050", "31.0720",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:37.7920", "44.9030", "21.7450", "31.1440",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:37.3410", "44.4020", "21.7900", "31.1490",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:37.4060", "44.6260", "21.8020", "30.9780",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:37.0580", "44.4810", "21.4690", "31.1080",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:37.2160", "44.7960", "21.4330", "30.9870",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:37.2140", "44.4520", "21.6000", "31.1620",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:36.7890", "44.4440", "21.5420", "30.8030",  "F:H - R:H",     
Average,,,"01:37.9453", "45.1966", "21.6686", "31.0801"
Best possible,,, "01:36.6380", "44.4020", "21.4330", "30.8030"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"MrGrinder"
"1 ", ks_mazda_mx5_cup, no,"0", "01:44.3910", "51.8570", "21.6010", "30.9330",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:37.8210", "45.1350", "21.8560", "30.8300",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:40.0160", "46.0520", "22.7980", "31.1660",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:37.3290", "44.7150", "21.5770", "31.0370",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:37.4060", "44.7880", "21.6410", "30.9770",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:37.6930", "45.0120", "21.6350", "31.0460",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:37.7100", "44.7260", "21.5280", "31.4560",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:37.3970", "44.7110", "21.4470", "31.2390",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:37.1930", "44.7230", "21.6320", "30.8380",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:37.6300", "44.6330", "21.7000", "31.2970",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:37.3850", "44.6820", "21.5410", "31.1620",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:37.3460", "44.8450", "21.5600", "30.9410",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:36.9960", "44.5160", "21.6860", "30.7940",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:37.3350", "45.0000", "21.6000", "30.7350",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:37.4520", "44.6850", "21.5680", "31.1990",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:37.0470", "44.5050", "21.6130", "30.9290",  "F:H - R:H",     
Average,,,"01:38.0092", "45.2866", "21.6864", "31.0362"
Best possible,,, "01:36.6870", "44.5050", "21.4470", "30.7350"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"maestro"
"1 ", ks_mazda_mx5_cup, no,"0", "01:45.6880", "52.8490", "21.6760", "31.1630",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:37.9160", "44.6730", "22.1440", "31.0990",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:39.1510", "44.9710", "22.6530", "31.5270",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:37.8620", "44.9340", "21.8510", "31.0770",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:37.7470", "44.6740", "22.0000", "31.0730",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:37.9610", "45.1220", "21.6680", "31.1710",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:37.5850", "44.7590", "21.7530", "31.0730",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:37.8890", "44.9690", "21.7890", "31.1310",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:38.1160", "44.7690", "22.0140", "31.3330",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:37.7950", "44.7400", "21.9010", "31.1540",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:37.9340", "44.8300", "21.7800", "31.3240",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:37.9810", "44.7060", "21.9230", "31.3520",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:37.7090", "44.7990", "21.7790", "31.1310",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:38.1340", "45.1280", "21.8350", "31.1710",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:37.8490", "44.8710", "21.8240", "31.1540",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:37.9210", "44.7000", "21.8690", "31.3520",  "F:H - R:H",     
Average,,,"01:38.4524", "45.3434", "21.9037", "31.2053"
Best possible,,, "01:37.4140", "44.6730", "21.6680", "31.0730"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Waffles"
"1 ", ks_mazda_mx5_cup, no,"0", "01:46.5600", "53.5860", "21.6350", "31.3390",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:38.0180", "45.0900", "21.7520", "31.1760",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:38.4130", "45.2140", "21.9150", "31.2840",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:38.1240", "45.2170", "21.7480", "31.1590",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:37.8660", "44.9730", "21.6850", "31.2080",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:37.9460", "45.0310", "21.6050", "31.3100",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:38.0890", "45.1190", "21.8210", "31.1490",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:38.0610", "44.9920", "21.6770", "31.3920",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:37.8070", "44.8550", "21.8970", "31.0550",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:37.8670", "44.9200", "21.7490", "31.1980",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:37.8350", "44.8890", "21.7520", "31.1940",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:37.9130", "44.9040", "21.7210", "31.2880",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:37.5220", "44.8950", "21.4650", "31.1620",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:37.9390", "44.8070", "21.8030", "31.3290",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:38.1460", "45.2170", "21.5690", "31.3600",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:37.6370", "44.7670", "21.7800", "31.0900",  "F:H - R:H",     
Average,,,"01:38.4840", "45.5298", "21.7234", "31.2308"
Best possible,,, "01:37.2870", "44.7670", "21.4650", "31.0550"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"McLarenTim"
"1 ", ks_mazda_mx5_cup, no,"0", "01:49.1720", "56.5140", "21.5590", "31.0990",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:38.7870", "45.0030", "21.4600", "32.3240",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:37.7170", "44.9270", "21.7900", "31.0000",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:37.4760", "44.9110", "21.5370", "31.0280",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:37.7310", "44.9820", "21.6090", "31.1400",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:37.5780", "44.9820", "21.5050", "31.0910",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:39.2790", "44.7610", "23.2790", "31.2390",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:37.2270", "44.6170", "21.4780", "31.1320",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:37.3610", "44.5810", "21.5510", "31.2290",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:37.4540", "44.6600", "21.6720", "31.1220",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:37.5080", "44.5520", "21.7130", "31.2430",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:37.6700", "44.5210", "21.6940", "31.4550",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:37.9990", "44.9530", "21.6860", "31.3600",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:37.2050", "44.6820", "21.4910", "31.0320",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:38.8270", "46.2040", "21.5410", "31.0820",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:38.1860", "44.7980", "21.7580", "31.6300",  "F:H - R:H",     
Average,,,"01:38.5736", "45.6030", "21.7077", "31.2629"
Best possible,,, "01:36.9810", "44.5210", "21.4600", "31.0000"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"gunciz"
"1 ", ks_mazda_mx5_cup, no,"0", "01:51.7990", "57.8400", "22.4280", "31.5310",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:38.5690", "45.4600", "21.8740", "31.2350",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:40.6980", "45.2980", "23.5390", "31.8610",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:38.3690", "45.3330", "21.8520", "31.1840",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:37.9850", "45.0470", "21.7630", "31.1750",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:38.1920", "44.8410", "21.6990", "31.6520",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:38.4180", "45.3620", "21.6500", "31.4060",  "F:H - R:H",     
