Pos,   Class, Team, Vehicle, Driver, Laps, Best lap, Gap
"1",   "", "", "ks_mazda_mx5_cup", "marzen224", "7", "01:36.5010", "-",
"2",   "", "", "ks_mazda_mx5_cup", "PhotonBurst", "8", "01:36.8910", "00:00.3900",
"3",   "", "", "ks_mazda_mx5_cup", "gunciz", "9", "01:36.9430", "00:00.4420",
"4",   "", "", "ks_mazda_mx5_cup", "Georgin", "7", "01:37.0680", "00:00.5670",
"5",   "", "", "ks_mazda_mx5_cup", "Salzeder", "9", "01:37.1010", "00:00.6000",
"6",   "", "", "ks_mazda_mx5_cup", "Waffles", "7", "01:37.1190", "00:00.6180",
"7",   "", "", "ks_mazda_mx5_cup", "McLarenTim", "7", "01:37.1440", "00:00.6430",
"8",   "", "", "ks_mazda_mx5_cup", "NihonTiger", "9", "01:37.2170", "00:00.7160",
"9",   "", "", "ks_mazda_mx5_cup", "nemaides", "7", "01:37.3300", "00:00.8290",
"10",   "", "", "ks_mazda_mx5_cup", "MrGrinder", "7", "01:37.4610", "00:00.9600",
"11",   "", "", "ks_mazda_mx5_cup", "maestro", "8", "01:37.5050", "00:01.0040",
"12",   "", "", "ks_mazda_mx5_cup", "xPsychedelix", "7", "01:37.6760", "00:01.1750",
"13",   "", "", "ks_mazda_mx5_cup", "Viperion_NZ", "4", "01:37.7470", "00:01.2460",
"14",   "", "", "ks_mazda_mx5_cup", "NotJames", "7", "01:37.9260", "00:01.4250",
"15",   "", "", "ks_mazda_mx5_cup", "Smartpipe", "8", "01:38.0710", "00:01.5700",
"16",   "", "", "ks_mazda_mx5_cup", "Barricade", "7", "01:39.9330", "00:03.4320",
"17",   "", "", "ks_mazda_mx5_cup", "Horanjo", "8", "01:40.1490", "00:03.6480",
"18",   "", "", "ks_mazda_mx5_cup", "Jifu", "8", "01:42.2200", "00:05.7190",
"19",   "", "", "ks_mazda_mx5_cup", "JEMknight657", "0", "-", "-",
"20",   "", "", "ks_mazda_mx5_cup", "Trempale", "0", "-", "-",
"21",   "", "", "ks_mazda_mx5_cup", "Electro", "0", "-", "-",

Qualify laps
'======================
"5 ", ks_mazda_mx5_cup, no,"0", "01:37.8120", "45.1840", "38.1690", "14.4590",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:38.2880", "45.2340", "38.5650", "14.4890",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:37.2020", "44.8180", "37.9800", "14.4040",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:38.9570", "45.2140", "39.0280", "14.7150",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:38.9170", "45.7760", "38.6330", "14.5080",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:38.3120", "45.4780", "38.3580", "14.4760",  "F:H - R:H",     
Average,,,"01:40.3857", "47.0016", "38.6976", "14.6865"
Best possible,,, "01:37.2020", "44.8180", "37.9800", "14.4040"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Horanjo"
"1 ", ks_mazda_mx5_cup, no,"0", "01:49.8770", "56.8540", "38.3440", "14.6790",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:39.4120", "45.8570", "38.9260", "14.6290",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:39.5180", "46.3290", "38.3440", "14.8450",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:39.9560", "46.8700", "38.4750", "14.6110",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:40.1630", "46.5420", "38.6990", "14.9220",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:39.1690", "46.3620", "38.1680", "14.6390",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:38.9780", "45.8880", "38.2220", "14.8680",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:39.3940", "45.6780", "38.9690", "14.7470",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:38.7890", "45.7250", "38.6330", "14.4310",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:39.9020", "46.3120", "39.1370", "14.4530",  "F:H - R:H",     
Average,,,"01:40.5158", "47.2417", "38.5917", "14.6824"
Best possible,,, "01:38.2770", "45.6780", "38.1680", "14.4310"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"nemaides"
"1 ", ks_mazda_mx5_cup, no,"0", "01:56.1900", "54.5850", "45.2870", "16.3180",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:40.5390", "47.3210", "38.5340", "14.6840",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:39.2240", "46.2060", "38.2320", "14.7860",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:39.0020", "45.8130", "38.4030", "14.7860",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:38.4900", "45.4750", "38.2050", "14.8100",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:38.4860", "45.5130", "38.2050", "14.7680",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:38.1480", "45.8170", "37.7500", "14.5810",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:38.7610", "45.4950", "38.5280", "14.7380",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:38.9330", "45.7930", "38.1560", "14.9840",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:38.0840", "45.3180", "38.0780", "14.6880",  "F:H - R:H",     
Average,,,"01:40.5857", "46.7336", "38.9378", "14.9143"
Best possible,,, "01:37.6490", "45.3180", "37.7500", "14.5810"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"marzen224"
"1 ", ks_mazda_mx5_cup, no,"0", "01:57.1020", "63.7270", "38.5780", "14.7970",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:43.9860", "48.3840", "39.9640", "15.6380",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:38.6210", "45.8950", "38.1020", "14.6240",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:37.2200", "45.0520", "37.6380", "14.5300",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:38.4850", "45.0300", "38.6950", "14.7600",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:38.9830", "46.5220", "37.8500", "14.6110",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:37.7810", "44.8930", "38.3260", "14.5620",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:38.7550", "45.4790", "38.6280", "14.6480",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:38.3040", "44.8440", "38.4290", "15.0310",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:37.6490", "45.1610", "37.8450", "14.6430",  "F:H - R:H",     
Average,,,"01:40.6886", "47.4987", "38.4055", "14.7844"
Best possible,,, "01:37.0120", "44.8440", "37.6380", "14.5300"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Smartpipe"
"1 ", ks_mazda_mx5_cup, no,"0", "01:54.4630", "56.3540", "43.2540", "14.8550",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:39.1900", "45.1580", "39.3300", "14.7020",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:39.6540", "45.3560", "39.3750", "14.9230",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:39.3460", "46.1520", "38.5730", "14.6210",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:38.6090", "45.4870", "38.3350", "14.7870",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:39.7090", "45.9470", "39.1050", "14.6570",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:38.9200", "45.3740", "38.8260", "14.7200",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:39.6940", "44.8120", "40.1440", "14.7380",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:38.9060", "45.6670", "38.5600", "14.6790",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:43.6730", "50.5150", "38.3760", "14.7820",  "F:H - R:H",     
Average,,,"01:41.2164", "47.0822", "39.3878", "14.7464"
Best possible,,, "01:37.7680", "44.8120", "38.3350", "14.6210"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Salzeder"
"1 ", ks_mazda_mx5_cup, no,"0", "01:58.6540", "65.6490", "38.3840", "14.6210",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:42.8170", "47.7680", "39.5330", "15.5160",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:40.5720", "46.5900", "39.3880", "14.5940",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:37.5500", "45.0710", "37.8630", "14.6160",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:38.6020", "45.6010", "38.4260", "14.5750",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:38.4650", "45.2620", "38.2900", "14.9130",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:37.9320", "45.0110", "38.4040", "14.5170",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:37.5950", "45.2240", "37.8640", "14.5070",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:37.8010", "45.1560", "37.6550", "14.9900",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:38.2950", "45.7260", "38.0880", "14.4810",  "F:H - R:H",     
Average,,,"01:40.8283", "47.7058", "38.3895", "14.7330"
Best possible,,, "01:37.1470", "45.0110", "37.6550", "14.4810"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"NotJames"
"1 ", ks_mazda_mx5_cup, no,"0", "01:56.8870", "61.3120", "39.8160", "15.7590",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:44.0500", "47.8410", "40.6710", "15.5380",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:41.7010", "46.6660", "40.1810", "14.8540",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:38.5550", "45.6000", "38.4030", "14.5520",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:43.6240", "46.0460", "42.7500", "14.8280",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:40.6080", "46.8330", "39.0150", "14.7600",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:39.3600", "45.8050", "38.7680", "14.7870",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:38.4240", "45.2470", "38.5740", "14.6030",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:39.1610", "46.1690", "38.3360", "14.6560",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:38.8230", "45.7900", "38.3990", "14.6340",  "F:H - R:H",     
Average,,,"01:42.1193", "47.7309", "39.4913", "14.8971"
Best possible,,, "01:38.1350", "45.2470", "38.3360", "14.5520"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"xPsychedelix"
"1 ", ks_mazda_mx5_cup, no,"0", "01:57.0840", "60.6260", "40.2620", "16.1960",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:53.8320", "59.6380", "39.4290", "14.7650",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:38.9590", "45.6880", "38.4300", "14.8410",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:38.9740", "45.5910", "38.6270", "14.7560",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:39.1720", "45.4960", "38.9660", "14.7100",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:38.3310", "45.1000", "38.5070", "14.7240",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:38.9640", "45.8370", "38.5600", "14.5670",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:38.5140", "45.4130", "38.4750", "14.6260",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:39.6880", "46.9930", "38.0250", "14.6700",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:38.5200", "45.4560", "38.3530", "14.7110",  "F:H - R:H",     
Average,,,"01:42.2038", "48.5838", "38.7634", "14.8566"
Best possible,,, "01:37.6920", "45.1000", "38.0250", "14.5670"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"MrGrinder"
"1 ", ks_mazda_mx5_cup, no,"0", "01:57.1670", "61.7180", "39.6460", "15.8030",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:54.5270", "60.4690", "39.3930", "14.6650",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:43.4840", "45.3670", "43.3030", "14.8140",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:39.6950", "46.4960", "38.4840", "14.7150",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:38.0260", "45.2370", "38.1510", "14.6380",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:38.4390", "45.8600", "37.9900", "14.5890",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:37.8430", "45.3420", "37.9120", "14.5890",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:37.5660", "45.0010", "38.0070", "14.5580",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:38.3960", "45.7600", "37.8720", "14.7640",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:39.3980", "46.3530", "38.2270", "14.8180",  "F:H - R:H",     
Average,,,"01:42.4541", "48.7603", "38.8985", "14.7953"
Best possible,,, "01:37.4310", "45.0010", "37.8720", "14.5580"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Barricade"
"1 ", ks_mazda_mx5_cup, no,"0", "01:52.0130", "58.2120", "38.9470", "14.8540",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:39.7090", "46.1100", "38.8710", "14.7280",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:41.2820", "46.8010", "39.6590", "14.8220",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:41.1810", "47.6130", "38.8930", "14.6750",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:40.5470", "47.1960", "38.5290", "14.8220",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:42.5310", "47.5090", "39.4200", "15.6020",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:39.2290", "45.8950", "38.5560", "14.7780",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:39.9230", "46.3510", "38.6860", "14.8860",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:58.3390", "63.4570", "40.1080", "14.7740",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:40.6930", "46.7470", "38.8940", "15.0520",  "F:H - R:H",     
Average,,,"01:43.5447", "49.5891", "39.0563", "14.8993"
Best possible,,, "01:39.0990", "45.8950", "38.5290", "14.6750"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Jifu"
"1 ", ks_mazda_mx5_cup, no,"0", "01:55.7520", "58.9260", "41.3460", "15.4800",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:46.7800", "48.5230", "41.0130", "17.2440",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:52.1990", "47.2510", "39.9290", "25.0190",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:45.1950", "48.0990", "41.4450", "15.6510",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:53.6920", "47.8700", "50.6430", "15.1790",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:44.4330", "47.4400", "41.6250", "15.3680",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:43.2200", "47.4930", "40.6260", "15.1010",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:44.8930", "47.5050", "40.4180", "16.9700",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:43.0020", "47.1390", "40.5720", "15.2910",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:44.7150", "48.2400", "41.0660", "15.4090",  "F:H - R:H",     
Average,,,"01:47.3881", "48.8486", "41.8683", "16.6712"
Best possible,,, "01:42.1690", "47.1390", "39.9290", "15.1010"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Georgin"
"1 ", ks_mazda_mx5_cup, no,"0", "01:45.3020", "52.2920", "38.3670", "14.6430",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "04:22.0650", "209.7030", "37.6150", "14.7470",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:37.6540", "45.3730", "37.7870", "14.4940",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:45.5390", "45.7390", "45.2160", "14.5840",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:38.3900", "45.1420", "38.5380", "14.7100",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:38.0080", "45.4570", "37.9570", "14.5940",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:38.6640", "45.9960", "37.8260", "14.8420",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:38.8280", "45.5580", "38.5690", "14.7010",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:38.0760", "45.1740", "38.1960", "14.7060",  "F:H - R:H",     
Average,,,"01:58.0585", "64.4927", "38.8968", "14.6690"
Best possible,,, "01:37.2510", "45.1420", "37.6150", "14.4940"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Trempale"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Electro"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"JEMknight657"
No laps for this driver


Race 1 best laps
'======================
'------------------------
Overall top (20)
'------------------------
Driver, Vehicle, Time, Gap,
"PhotonBurst", "ks_mazda_mx5_cup", "01:36.9780", ""
"gunciz", "ks_mazda_mx5_cup", "01:37.0800", "0.102"
"gunciz", "ks_mazda_mx5_cup", "01:37.0850", "0.107"
"PhotonBurst", "ks_mazda_mx5_cup", "01:37.0970", "0.119"
"PhotonBurst", "ks_mazda_mx5_cup", "01:37.1100", "0.132"
"PhotonBurst", "ks_mazda_mx5_cup", "01:37.1310", "0.153"
"PhotonBurst", "ks_mazda_mx5_cup", "01:37.1450", "0.167"
"PhotonBurst", "ks_mazda_mx5_cup", "01:37.1840", "0.206"
"maestro", "ks_mazda_mx5_cup", "01:37.2020", "0.224"
"McLarenTim", "ks_mazda_mx5_cup", "01:37.2170", "0.239"
"marzen224", "ks_mazda_mx5_cup", "01:37.2200", "0.242"
"Waffles", "ks_mazda_mx5_cup", "01:37.2210", "0.243"
"McLarenTim", "ks_mazda_mx5_cup", "01:37.2240", "0.246"
"Waffles", "ks_mazda_mx5_cup", "01:37.2310", "0.253"
"gunciz", "ks_mazda_mx5_cup", "01:37.2680", "0.29"
"McLarenTim", "ks_mazda_mx5_cup", "01:37.2820", "0.304"
"McLarenTim", "ks_mazda_mx5_cup", "01:37.2880", "0.31"
"Waffles", "ks_mazda_mx5_cup", "01:37.3030", "0.325"
"Waffles", "ks_mazda_mx5_cup", "01:37.3050", "0.327"
"gunciz", "ks_mazda_mx5_cup", "01:37.3110", "0.333"


'------------------------
Per driver
'------------------------
Driver, Vehicle, Time, Gap,
"PhotonBurst", "ks_mazda_mx5_cup", "01:36.9780", ""
"gunciz", "ks_mazda_mx5_cup", "01:37.0800", "0.102"
"maestro", "ks_mazda_mx5_cup", "01:37.2020", "0.224"
"McLarenTim", "ks_mazda_mx5_cup", "01:37.2170", "0.239"
"marzen224", "ks_mazda_mx5_cup", "01:37.2200", "0.242"
"Waffles", "ks_mazda_mx5_cup", "01:37.2210", "0.243"
"NihonTiger", "ks_mazda_mx5_cup", "01:37.4900", "0.512"
"Salzeder", "ks_mazda_mx5_cup", "01:37.5500", "0.572"
"MrGrinder", "ks_mazda_mx5_cup", "01:37.5660", "0.588"
"Georgin", "ks_mazda_mx5_cup", "01:37.6540", "0.676"
"nemaides", "ks_mazda_mx5_cup", "01:38.0840", "1.106"
"xPsychedelix", "ks_mazda_mx5_cup", "01:38.3310", "1.353"
"Viperion_NZ", "ks_mazda_mx5_cup", "01:38.3450", "1.367"
"NotJames", "ks_mazda_mx5_cup", "01:38.4240", "1.446"
"Smartpipe", "ks_mazda_mx5_cup", "01:38.6090", "1.631"
"Horanjo", "ks_mazda_mx5_cup", "01:38.7890", "1.811"
"Barricade", "ks_mazda_mx5_cup", "01:39.2290", "2.251"
"Jifu", "ks_mazda_mx5_cup", "01:43.0020", "6.024"


Race 1 consistency
'======================
Driver, Vehicle, Consistency,
"PhotonBurst", "ks_mazda_mx5_cup", "99.72%  0.2743",
"McLarenTim", "ks_mazda_mx5_cup", "99.59%  0.3939",
"Waffles", "ks_mazda_mx5_cup", "99.57%  0.4147",
"Viperion_NZ", "ks_mazda_mx5_cup", "99.53%  0.4584",
"NihonTiger", "ks_mazda_mx5_cup", "99.42%  0.5643",
"gunciz", "ks_mazda_mx5_cup", "99.41%  0.569",
"Horanjo", "ks_mazda_mx5_cup", "99.22%  0.7725",
"nemaides", "ks_mazda_mx5_cup", "99.12%  0.8639",
"Smartpipe", "ks_mazda_mx5_cup", "98.70%  1.2775",
"Salzeder", "ks_mazda_mx5_cup", "98.50%  1.4599",
"maestro", "ks_mazda_mx5_cup", "98.38%  1.5763",
"marzen224", "ks_mazda_mx5_cup", "98.10%  1.8505",
"Georgin", "ks_mazda_mx5_cup", "98.02%  1.9302",
"NotJames", "ks_mazda_mx5_cup", "97.65%  2.3112",
"xPsychedelix", "ks_mazda_mx5_cup", "97.46%  2.4969",
"MrGrinder", "ks_mazda_mx5_cup", "96.25%  3.66",
"Barricade", "ks_mazda_mx5_cup", "96.17%  3.7966",
"Jifu", "ks_mazda_mx5_cup", "96.22%  3.8889",
"Trempale", "ks_mazda_mx5_cup", "-",
"Electro", "ks_mazda_mx5_cup", "-",
"JEMknight657", "ks_mazda_mx5_cup", "-",




Race 1 sectors
'======================
'------------------------
Sector 1
'------------------------
Driver, Vehicle, Time, Gap,
"McLarenTim", "ks_mazda_mx5_cup", "44.7480", "-"
"PhotonBurst", "ks_mazda_mx5_cup", "44.8090", "0.0610"
"Smartpipe", "ks_mazda_mx5_cup", "44.8120", "0.0640"
"maestro", "ks_mazda_mx5_cup", "44.8180", "0.0700"
"gunciz", "ks_mazda_mx5_cup", "44.8350", "0.0870"
"marzen224", "ks_mazda_mx5_cup", "44.8440", "0.0960"
"NihonTiger", "ks_mazda_mx5_cup", "44.8850", "0.1370"
"Waffles", "ks_mazda_mx5_cup", "44.8880", "0.1400"
"MrGrinder", "ks_mazda_mx5_cup", "45.0010", "0.2530"
"Salzeder", "ks_mazda_mx5_cup", "45.0110", "0.2630"
"xPsychedelix", "ks_mazda_mx5_cup", "45.1000", "0.3520"
"Georgin", "ks_mazda_mx5_cup", "45.1420", "0.3940"
"Viperion_NZ", "ks_mazda_mx5_cup", "45.1550", "0.4070"
"NotJames", "ks_mazda_mx5_cup", "45.2470", "0.4990"
"nemaides", "ks_mazda_mx5_cup", "45.3180", "0.5700"
"Horanjo", "ks_mazda_mx5_cup", "45.6780", "0.9300"
"Barricade", "ks_mazda_mx5_cup", "45.8950", "1.1470"
"Jifu", "ks_mazda_mx5_cup", "47.1390", "2.3910"
'------------------------
Sector 2
'------------------------
Driver, Vehicle, Time, Gap,
"gunciz", "ks_mazda_mx5_cup", "37.6020", "-"
"McLarenTim", "ks_mazda_mx5_cup", "37.6120", "0.0100"
"Georgin", "ks_mazda_mx5_cup", "37.6150", "0.0130"
"Waffles", "ks_mazda_mx5_cup", "37.6340", "0.0320"
"PhotonBurst", "ks_mazda_mx5_cup", "37.6340", "0.0320"
"marzen224", "ks_mazda_mx5_cup", "37.6380", "0.0360"
"Salzeder", "ks_mazda_mx5_cup", "37.6550", "0.0530"
"nemaides", "ks_mazda_mx5_cup", "37.7500", "0.1480"
"NihonTiger", "ks_mazda_mx5_cup", "37.8000", "0.1980"
"MrGrinder", "ks_mazda_mx5_cup", "37.8720", "0.2700"
"maestro", "ks_mazda_mx5_cup", "37.9800", "0.3780"
"xPsychedelix", "ks_mazda_mx5_cup", "38.0250", "0.4230"
"Horanjo", "ks_mazda_mx5_cup", "38.1680", "0.5660"
"Viperion_NZ", "ks_mazda_mx5_cup", "38.2090", "0.6070"
"Smartpipe", "ks_mazda_mx5_cup", "38.3350", "0.7330"
"NotJames", "ks_mazda_mx5_cup", "38.3360", "0.7340"
"Barricade", "ks_mazda_mx5_cup", "38.5290", "0.9270"
"Jifu", "ks_mazda_mx5_cup", "39.9290", "2.3270"
'------------------------
Sector 3
'------------------------
Driver, Vehicle, Time, Gap,
"Waffles", "ks_mazda_mx5_cup", "14.4000", "-"
"maestro", "ks_mazda_mx5_cup", "14.4040", "0.0040"
"McLarenTim", "ks_mazda_mx5_cup", "14.4270", "0.0270"
"Horanjo", "ks_mazda_mx5_cup", "14.4310", "0.0310"
"gunciz", "ks_mazda_mx5_cup", "14.4320", "0.0320"
"PhotonBurst", "ks_mazda_mx5_cup", "14.4580", "0.0580"
"Salzeder", "ks_mazda_mx5_cup", "14.4810", "0.0810"
"Georgin", "ks_mazda_mx5_cup", "14.4940", "0.0940"
"marzen224", "ks_mazda_mx5_cup", "14.5300", "0.1300"
"NotJames", "ks_mazda_mx5_cup", "14.5520", "0.1520"
"MrGrinder", "ks_mazda_mx5_cup", "14.5580", "0.1580"
"NihonTiger", "ks_mazda_mx5_cup", "14.5670", "0.1670"
"xPsychedelix", "ks_mazda_mx5_cup", "14.5670", "0.1670"
"nemaides", "ks_mazda_mx5_cup", "14.5810", "0.1810"
"Smartpipe", "ks_mazda_mx5_cup", "14.6210", "0.2210"
"Viperion_NZ", "ks_mazda_mx5_cup", "14.6650", "0.2650"
"Barricade", "ks_mazda_mx5_cup", "14.6750", "0.2750"
"Jifu", "ks_mazda_mx5_cup", "15.1010", "0.7010"


Race 1 incidents worth reviewing
'======================
Date, Incident


