'+++++++++++++++++++++
Race
'+++++++++++++++++++++

Game:, "Assetto Corsa"
Session:, "Race"
Track:, "zolder, zolder2017online_prc"
Winner, "McLarenTim"
Led most laps, "McLarenTim"
Best lap, "McLarenTim (01:24.2790)"
Lasted laps, "29"
Host, "Unknown"


Race result
'======================
Pos,    Class, Team, Vehicle, Driver, Laps, Time/Retired, Best lap, Consistency, Led, Pits,
"1",  "", "Timberwolves Racing", "urd_t5_maures_2018", "McLarenTim", "29", "    41:37.3530", "01:24.2790", "99.15%", "26", "0", 
"2",  "", "Timberwolves Racing", "urd_t5_maures_2018", "PhotonBurst", "29", "  '+00:16.4760", "01:24.3390", "98.60%", "2", "0", 
"3",  "", "PRT Gold", "urd_t5_aura_2018", "MrGrinder", "29", "  '+00:21.6280", "01:24.6840", "98.84%", "0", "0", 
"4",  "", "PRT Gold", "urd_t5_aura_2018", "gunciz", "29", "  '+00:25.5170", "01:24.8340", "98.93%", "0", "0", 
"5",  "", "", "urd_t5_bayro_2018", "JEMknight657", "29", "  '+00:54.5250", "01:25.3020", "98.23%", "0", "0", 
"6",  "", "M Power", "urd_t5_bayro_2018", "SBD", "29", "  '+01:02.6610", "01:25.5810", "98.73%", "0", "0", 
"7",  "", "M Power", "urd_t5_bayro_2018", "bacsi97", "29", "  '+01:22.7770", "01:26.1540", "98.11%", "0", "0", 
"8",  "", "PRT Black", "urd_t5_aura_2018", "gman197002", "29", "  '+01:23.9010", "01:26.0680", "97.97%", "0", "0", 
"9",  "", "", "urd_t5_aura_2018", "Waffles", "29", "  '+01:25.8850", "01:25.9540", "97.87%", "0", "0", 
"10",  "", "", "urd_t5_bayro_2018", "NihonTiger", "28", "  '+01:41.4770", "01:27.3280", "98.79%", "0", "0", 
"11",  "", "Monterey SimSport", "urd_t5_bayro_2018", "Trempale", "28", "  '+01:52.3920", "01:26.4130", "97.27%", "0", "0", 
"12",  "", "PRT Black", "urd_t5_aura_2018", "Viperion_NZ", "28", "  '+02:13.4600", "01:27.0280", "97.82%", "0", "0", 
"13",  "", "", "urd_t5_bayro_2018", "marzen224", "27", "  '+03:03.4470", "01:28.5840", "96.50%", "0", "0", 
"14",  "", "Monterey SimSport", "urd_t5_bayro_2018", "NotJames", "0", " DNF", "-", "-", "0", "0", 
"15",  "", "", "ford_transit", "Broadcast", "0", " DNF", "-", "-", "0", "0", 
"16",  "", "", "urd_t5_bayro_2018", "007mnbb", "0", " DNF", "-", "-", "0", "0", 
"17",  "", "", "urd_t5_bayro_2018", "SouP", "0", " DNF", "-", "-", "0", "0", 


Race laps
'======================
Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"18 ", urd_t5_bayro_2018, no,"0", "01:27.1340", "27.2440", "30.7210", "29.1690",  "F:M - R:M",     
"19 ", urd_t5_bayro_2018, no,"0", "01:26.6140", "27.3270", "30.4920", "28.7950",  "F:M - R:M",     
"20 ", urd_t5_bayro_2018, no,"0", "01:27.2250", "27.2580", "30.3920", "29.5750",  "F:M - R:M",     
"21 ", urd_t5_bayro_2018, no,"0", "01:27.1460", "27.9540", "30.2930", "28.8990",  "F:M - R:M",     
"22 ", urd_t5_bayro_2018, no,"0", "01:27.2660", "27.3440", "30.2140", "29.7080",  "F:M - R:M",     
"23 ", urd_t5_bayro_2018, no,"0", "01:27.6800", "27.2500", "31.5310", "28.8990",  "F:M - R:M",     
"24 ", urd_t5_bayro_2018, no,"0", "01:27.7890", "27.2090", "30.9880", "29.5920",  "F:M - R:M",     
"25 ", urd_t5_bayro_2018, no,"0", "01:27.3940", "27.0980", "30.4290", "29.8670",  "F:M - R:M",     
"26 ", urd_t5_bayro_2018, no,"0", "01:31.0680", "30.5240", "30.9470", "29.5970",  "F:M - R:M",     
"27 ", urd_t5_bayro_2018, no,"0", "01:29.9270", "27.8860", "32.5850", "29.4560",  "F:M - R:M",     
"28 ", urd_t5_bayro_2018, no,"0", "01:33.2470", "29.3970", "32.6070", "31.2430",  "F:M - R:M",     
Average,,,"01:30.1653", "29.1131", "30.9284", "30.1238"
Best possible,,, "01:25.9850", "26.9760", "30.2140", "28.7950"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Viperion_NZ"
"1 ", urd_t5_aura_2018, no,"0", "01:54.9820", "49.9300", "32.4590", "32.5930",  "F:M - R:M",     
"2 ", urd_t5_aura_2018, no,"0", "02:00.6150", "58.0100", "32.2070", "30.3980",  "F:M - R:M",     
"3 ", urd_t5_aura_2018, no,"0", "01:28.4380", "27.9440", "30.9330", "29.5610",  "F:M - R:M",     
"4 ", urd_t5_aura_2018, no,"0", "01:28.3500", "27.8330", "31.1230", "29.3940",  "F:M - R:M",     
"5 ", urd_t5_aura_2018, no,"0", "01:28.0150", "27.8270", "30.6990", "29.4890",  "F:M - R:M",     
"6 ", urd_t5_aura_2018, no,"0", "01:28.9210", "27.7070", "31.3030", "29.9110",  "F:M - R:M",     
"7 ", urd_t5_aura_2018, no,"0", "01:28.8440", "27.9590", "31.2800", "29.6050",  "F:M - R:M",     
"8 ", urd_t5_aura_2018, no,"0", "01:28.4090", "28.1730", "31.1480", "29.0880",  "F:M - R:M",     
"9 ", urd_t5_aura_2018, no,"0", "01:28.8590", "28.0420", "30.9100", "29.9070",  "F:M - R:M",     
"10 ", urd_t5_aura_2018, no,"0", "01:28.8190", "27.7500", "31.4950", "29.5740",  "F:M - R:M",     
"11 ", urd_t5_aura_2018, no,"0", "01:31.7380", "28.4810", "32.9410", "30.3160",  "F:M - R:M",     
"12 ", urd_t5_aura_2018, no,"0", "01:28.5210", "27.9500", "31.3560", "29.2150",  "F:M - R:M",     
"13 ", urd_t5_aura_2018, no,"0", "01:28.7120", "27.8720", "31.7620", "29.0780",  "F:M - R:M",     
"14 ", urd_t5_aura_2018, no,"0", "01:29.3500", "28.3070", "31.4960", "29.5470",  "F:M - R:M",     
"15 ", urd_t5_aura_2018, no,"0", "01:27.9080", "28.0680", "30.7340", "29.1060",  "F:M - R:M",     
"16 ", urd_t5_aura_2018, no,"0", "01:27.3250", "27.6500", "30.5110", "29.1640",  "F:M - R:M",     
"17 ", urd_t5_aura_2018, no,"0", "01:28.7500", "27.7840", "30.7620", "30.2040",  "F:M - R:M",     
"18 ", urd_t5_aura_2018, no,"0", "01:27.8540", "27.6940", "30.5860", "29.5740",  "F:M - R:M",     
"19 ", urd_t5_aura_2018, no,"0", "01:28.5220", "28.6140", "30.7070", "29.2010",  "F:M - R:M",     
"20 ", urd_t5_aura_2018, no,"0", "01:28.5020", "27.5730", "30.5100", "30.4190",  "F:M - R:M",     
"21 ", urd_t5_aura_2018, no,"0", "01:27.0280", "27.5970", "30.3340", "29.0970",  "F:M - R:M",     
"22 ", urd_t5_aura_2018, no,"0", "01:28.3940", "27.4370", "31.6440", "29.3130",  "F:M - R:M",     
"23 ", urd_t5_aura_2018, no,"0", "01:32.4600", "29.1040", "33.6020", "29.7540",  "F:M - R:M",     
"24 ", urd_t5_aura_2018, no,"0", "01:28.5500", "28.2190", "31.0820", "29.2490",  "F:M - R:M",     
"25 ", urd_t5_aura_2018, no,"0", "01:28.2200", "27.6780", "31.0850", "29.4570",  "F:M - R:M",     
"26 ", urd_t5_aura_2018, no,"0", "01:28.9360", "27.7400", "31.2440", "29.9520",  "F:M - R:M",     
"27 ", urd_t5_aura_2018, no,"0", "01:28.8040", "28.5090", "30.3840", "29.9110",  "F:M - R:M",     
"28 ", urd_t5_aura_2018, no,"0", "01:31.9140", "30.0070", "31.6300", "30.2770",  "F:M - R:M",     
Average,,,"01:30.9193", "29.9093", "31.2831", "29.7269"
Best possible,,, "01:26.8490", "27.4370", "30.3340", "29.0780"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"marzen224"
"1 ", urd_t5_bayro_2018, no,"0", "01:46.8800", "40.4020", "34.0240", "32.4540",  "F:M - R:M",     
"2 ", urd_t5_bayro_2018, no,"0", "01:29.4990", "28.5820", "31.3870", "29.5300",  "F:M - R:M",     
"3 ", urd_t5_bayro_2018, no,"0", "01:31.7630", "30.4820", "31.9500", "29.3310",  "F:M - R:M",     
"4 ", urd_t5_bayro_2018, no,"0", "01:29.8320", "28.3530", "31.9760", "29.5030",  "F:M - R:M",     
"5 ", urd_t5_bayro_2018, no,"0", "01:31.5480", "28.0250", "33.4040", "30.1190",  "F:M - R:M",     
"6 ", urd_t5_bayro_2018, no,"0", "01:30.2070", "28.4760", "32.0170", "29.7140",  "F:M - R:M",     
"7 ", urd_t5_bayro_2018, no,"0", "01:29.8110", "28.5930", "31.4280", "29.7900",  "F:M - R:M",     
"8 ", urd_t5_bayro_2018, no,"0", "01:29.6030", "28.1430", "31.7290", "29.7310",  "F:M - R:M",     
"9 ", urd_t5_bayro_2018, no,"0", "01:31.2580", "28.7210", "32.8500", "29.6870",  "F:M - R:M",     
"10 ", urd_t5_bayro_2018, no,"0", "01:33.8440", "32.5860", "31.1940", "30.0640",  "F:M - R:M",     
"11 ", urd_t5_bayro_2018, no,"0", "01:31.2610", "30.8800", "31.0450", "29.3360",  "F:M - R:M",     
"12 ", urd_t5_bayro_2018, no,"0", "01:30.1270", "28.4730", "31.3910", "30.2630",  "F:M - R:M",     
"13 ", urd_t5_bayro_2018, no,"0", "01:28.5840", "28.0720", "31.0190", "29.4930",  "F:M - R:M",     
"14 ", urd_t5_bayro_2018, no,"0", "01:30.2600", "28.3410", "31.3730", "30.5460",  "F:M - R:M",     
"15 ", urd_t5_bayro_2018, no,"0", "01:33.6920", "28.2720", "34.2360", "31.1840",  "F:M - R:M",     
"16 ", urd_t5_bayro_2018, no,"0", "01:54.9640", "53.4800", "31.8200", "29.6640",  "F:M - R:M",     
"17 ", urd_t5_bayro_2018, no,"0", "01:33.1730", "29.0710", "34.5280", "29.5740",  "F:M - R:M",     
"18 ", urd_t5_bayro_2018, no,"0", "01:29.8580", "28.2180", "32.3810", "29.2590",  "F:M - R:M",     
"19 ", urd_t5_bayro_2018, no,"0", "01:29.1920", "28.1540", "31.5050", "29.5330",  "F:M - R:M",     
"20 ", urd_t5_bayro_2018, no,"0", "01:29.8540", "28.4430", "30.7890", "30.6220",  "F:M - R:M",     
"21 ", urd_t5_bayro_2018, no,"0", "01:32.2780", "27.8690", "32.9670", "31.4420",  "F:M - R:M",     
"22 ", urd_t5_bayro_2018, no,"0", "01:31.9670", "28.3200", "33.2500", "30.3970",  "F:M - R:M",     
"23 ", urd_t5_bayro_2018, no,"0", "01:35.9790", "32.9340", "31.6710", "31.3740",  "F:M - R:M",     
"24 ", urd_t5_bayro_2018, no,"0", "01:31.8670", "28.0700", "33.8000", "29.9970",  "F:M - R:M",     
"25 ", urd_t5_bayro_2018, no,"0", "01:32.2730", "28.1620", "31.6310", "32.4800",  "F:M - R:M",     
"26 ", urd_t5_bayro_2018, no,"0", "01:35.3310", "28.4560", "34.5510", "32.3240",  "F:M - R:M",     
"27 ", urd_t5_bayro_2018, no,"0", "01:35.8990", "28.7360", "33.7680", "33.3950",  "F:M - R:M",     
Average,,,"01:32.9928", "30.2339", "32.3587", "30.4002"
Best possible,,, "01:27.9170", "27.8690", "30.7890", "29.2590"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"NotJames"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Broadcast"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"007mnbb"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"SouP"
No laps for this driver


Race best laps
'======================
'------------------------
Overall top (20)
'------------------------
Driver, Vehicle, Time, Gap,
"McLarenTim", "urd_t5_maures_2018", "01:24.2790", ""
"PhotonBurst", "urd_t5_maures_2018", "01:24.3390", "0.06"
"PhotonBurst", "urd_t5_maures_2018", "01:24.4660", "0.187"
"McLarenTim", "urd_t5_maures_2018", "01:24.5180", "0.239"
"PhotonBurst", "urd_t5_maures_2018", "01:24.6330", "0.354"
"McLarenTim", "urd_t5_maures_2018", "01:24.6390", "0.36"
"McLarenTim", "urd_t5_maures_2018", "01:24.6580", "0.379"
"MrGrinder", "urd_t5_aura_2018", "01:24.6840", "0.405"
"McLarenTim", "urd_t5_maures_2018", "01:24.6890", "0.41"
"McLarenTim", "urd_t5_maures_2018", "01:24.7380", "0.459"
"McLarenTim", "urd_t5_maures_2018", "01:24.7860", "0.507"
"McLarenTim", "urd_t5_maures_2018", "01:24.8300", "0.551"
"gunciz", "urd_t5_aura_2018", "01:24.8340", "0.555"
"McLarenTim", "urd_t5_maures_2018", "01:24.8360", "0.557"
"McLarenTim", "urd_t5_maures_2018", "01:24.8540", "0.575"
"gunciz", "urd_t5_aura_2018", "01:24.8670", "0.588"
"MrGrinder", "urd_t5_aura_2018", "01:24.8690", "0.59"
"McLarenTim", "urd_t5_maures_2018", "01:24.8720", "0.593"
"McLarenTim", "urd_t5_maures_2018", "01:24.8990", "0.62"
"McLarenTim", "urd_t5_maures_2018", "01:24.9020", "0.623"


'------------------------
Per driver
'------------------------
Driver, Vehicle, Time, Gap,
"McLarenTim", "urd_t5_maures_2018", "01:24.2790", ""
"PhotonBurst", "urd_t5_maures_2018", "01:24.3390", "0.06"
"MrGrinder", "urd_t5_aura_2018", "01:24.6840", "0.405"
"gunciz", "urd_t5_aura_2018", "01:24.8340", "0.555"
"JEMknight657", "urd_t5_bayro_2018", "01:25.3020", "1.023"
"SBD", "urd_t5_bayro_2018", "01:25.5810", "1.302"
"Waffles", "urd_t5_aura_2018", "01:25.9540", "1.675"
"gman197002", "urd_t5_aura_2018", "01:26.0680", "1.789"
"bacsi97", "urd_t5_bayro_2018", "01:26.1540", "1.875"
"Trempale", "urd_t5_bayro_2018", "01:26.4130", "2.134"
"Viperion_NZ", "urd_t5_aura_2018", "01:27.0280", "2.749"
"NihonTiger", "urd_t5_bayro_2018", "01:27.3280", "3.049"
"marzen224", "urd_t5_bayro_2018", "01:28.5840", "4.305"


Race consistency
'======================
Driver, Vehicle, Consistency,
"McLarenTim", "urd_t5_maures_2018", "99.15%  0.7138",
"gunciz", "urd_t5_aura_2018", "98.93%  0.9038",
"MrGrinder", "urd_t5_aura_2018", "98.84%  0.981",
"NihonTiger", "urd_t5_bayro_2018", "98.79%  1.0582",
"SBD", "urd_t5_bayro_2018", "98.73%  1.0869",
"PhotonBurst", "urd_t5_maures_2018", "98.60%  1.1805",
"JEMknight657", "urd_t5_bayro_2018", "98.23%  1.5058",
"bacsi97", "urd_t5_bayro_2018", "98.11%  1.6258",
"gman197002", "urd_t5_aura_2018", "97.97%  1.748",
"Waffles", "urd_t5_aura_2018", "97.87%  1.8323",
"Viperion_NZ", "urd_t5_aura_2018", "97.82%  1.8966",
"Trempale", "urd_t5_bayro_2018", "97.27%  2.3564",
"marzen224", "urd_t5_bayro_2018", "96.50%  3.0983",
"NotJames", "urd_t5_bayro_2018", "-",
"Broadcast", "ford_transit", "-",
"007mnbb", "urd_t5_bayro_2018", "-",
"SouP", "urd_t5_bayro_2018", "-",




Race sectors
'======================
'------------------------
Sector 1
'------------------------
Driver, Vehicle, Time, Gap,
"McLarenTim", "urd_t5_maures_2018", "26.7140", "-"
"MrGrinder", "urd_t5_aura_2018", "26.7890", "0.0750"
"gunciz", "urd_t5_aura_2018", "26.8110", "0.0970"
"PhotonBurst", "urd_t5_maures_2018", "26.8210", "0.1070"
"JEMknight657", "urd_t5_bayro_2018", "26.8820", "0.1680"
"SBD", "urd_t5_bayro_2018", "26.8950", "0.1810"
"Waffles", "urd_t5_aura_2018", "26.9180", "0.2040"
"Trempale", "urd_t5_bayro_2018", "26.9760", "0.2620"
"gman197002", "urd_t5_aura_2018", "27.2440", "0.5300"
"bacsi97", "urd_t5_bayro_2018", "27.3740", "0.6600"
"Viperion_NZ", "urd_t5_aura_2018", "27.4370", "0.7230"
"NihonTiger", "urd_t5_bayro_2018", "27.5770", "0.8630"
"marzen224", "urd_t5_bayro_2018", "27.8690", "1.1550"
'------------------------
Sector 2
'------------------------
Driver, Vehicle, Time, Gap,
"PhotonBurst", "urd_t5_maures_2018", "29.3220", "-"
"McLarenTim", "urd_t5_maures_2018", "29.3950", "0.0730"
"MrGrinder", "urd_t5_aura_2018", "29.4880", "0.1660"
"gunciz", "urd_t5_aura_2018", "29.5340", "0.2120"
"SBD", "urd_t5_bayro_2018", "29.5570", "0.2350"
"JEMknight657", "urd_t5_bayro_2018", "29.8670", "0.5450"
"gman197002", "urd_t5_aura_2018", "29.9300", "0.6080"
"bacsi97", "urd_t5_bayro_2018", "30.0240", "0.7020"
"Trempale", "urd_t5_bayro_2018", "30.2140", "0.8920"
"Waffles", "urd_t5_aura_2018", "30.2400", "0.9180"
"Viperion_NZ", "urd_t5_aura_2018", "30.3340", "1.0120"
"NihonTiger", "urd_t5_bayro_2018", "30.6270", "1.3050"
"marzen224", "urd_t5_bayro_2018", "30.7890", "1.4670"
'------------------------
Sector 3
'------------------------
Driver, Vehicle, Time, Gap,
"PhotonBurst", "urd_t5_maures_2018", "28.0980", "-"
"McLarenTim", "urd_t5_maures_2018", "28.1700", "0.0720"
"MrGrinder", "urd_t5_aura_2018", "28.2560", "0.1580"
"JEMknight657", "urd_t5_bayro_2018", "28.3010", "0.2030"
"gunciz", "urd_t5_aura_2018", "28.3820", "0.2840"
"Waffles", "urd_t5_aura_2018", "28.5340", "0.4360"
"SBD", "urd_t5_bayro_2018", "28.5700", "0.4720"
"gman197002", "urd_t5_aura_2018", "28.6100", "0.5120"
"bacsi97", "urd_t5_bayro_2018", "28.6780", "0.5800"
"Trempale", "urd_t5_bayro_2018", "28.7950", "0.6970"
"NihonTiger", "urd_t5_bayro_2018", "28.8050", "0.7070"
"Viperion_NZ", "urd_t5_aura_2018", "29.0780", "0.9800"
"marzen224", "urd_t5_bayro_2018", "29.2590", "1.1610"


Race incidents worth reviewing
'======================
Date, Incident









