'+++++++++++++++++++++
Qualify
'+++++++++++++++++++++

Game:, "Assetto Corsa"
Session:, "Qualify"
Track:, "ttassen, autosport_prc"
Pole, "McLarenTim(01:42.8560)"
Lasted laps, "6"
Host, "Unknown"



Qualify result
'======================
Pos,   Class, Team, Vehicle, Driver, Laps, Best lap, Gap
"1",   "", "", "ks_porsche_cayman_gt4_clubsport", "McLarenTim", "4", "01:42.8560", "-",
"2",   "", "", "ks_porsche_cayman_gt4_clubsport", "PhotonBurst", "5", "01:43.6160", "00:00.7600",
"3",   "", "", "ks_porsche_cayman_gt4_clubsport", "MrGrinder", "4", "01:44.2670", "00:01.4110",
"1 ", ks_porsche_cayman_gt4_clubsport, no,"0", "02:13.1570", "58.3050", "18.7690", "30.7840",  "F:H - R:H",     
"2 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.1590", "33.7030", "18.3290", "28.7140",  "F:H - R:H",     
"3 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.5430", "33.8890", "18.6930", "28.9710",  "F:H - R:H",     
"4 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.5290", "34.4790", "18.2870", "28.6660",  "F:H - R:H",     
"5 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.3950", "33.8550", "18.3190", "28.5350",  "F:H - R:H",     
Average,,,"01:26.4596", "38.8462", "18.4794", "29.1340"
Best possible,,, "01:20.5250", "33.7030", "18.2870", "28.5350"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"gman197002"
"1 ", ks_porsche_cayman_gt4_clubsport, no,"0", "02:17.2970", "53.9040", "19.4120", "29.5480",  "F:H - R:H",     
"2 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.5170", "34.9090", "18.3730", "28.9670",  "F:H - R:H",     
"3 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.4550", "33.8070", "18.2700", "29.2140",  "F:H - R:H",     
"4 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.7990", "33.8310", "18.2430", "29.0650",  "F:H - R:H",     
"5 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.8410", "33.9810", "18.4050", "28.9160",  "F:H - R:H",     
"6 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.3900", "33.8590", "18.4640", "28.8670",  "F:H - R:H",     
Average,,,"01:25.0058", "37.3818", "18.5278", "29.0962"
Best possible,,, "01:20.9170", "33.8070", "18.2430", "28.8670"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Echo51"
"1 ", ks_porsche_cayman_gt4_clubsport, no,"0", "02:03.4510", "50.3750", "19.7560", "29.0110",  "F:H - R:H",     
"2 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.3940", "34.5880", "18.6610", "28.8370",  "F:H - R:H",     
"3 ", ks_porsche_cayman_gt4_clubsport, no,"0", "03:07.0320", "115.0180", "18.6160", "29.1150",  "F:H - R:H",     
"4 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.9030", "34.2720", "18.4860", "29.0420",  "F:H - R:H",     
Average,,,"01:46.4444", "58.5633", "18.8798", "29.0013"
Best possible,,, "01:21.5950", "34.2720", "18.4860", "28.8370"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Salzeder"
"1 ", ks_porsche_cayman_gt4_clubsport, no,"0", "02:11.0160", "52.2970", "20.4700", "32.1670",  "F:H - R:H",     
"2 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:45.9120", "33.9480", "18.6430", "28.9220",  "F:H - R:H",     
"3 ", ks_porsche_cayman_gt4_clubsport, no,"0", "03:43.2180", "149.9210", "19.2510", "29.3990",  "F:H - R:H",     
"4 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.1720", "34.1820", "18.5220", "28.8620",  "F:H - R:H",     
Average,,,"01:56.6460", "67.5870", "19.2215", "29.8375"
Best possible,,, "01:21.3320", "33.9480", "18.5220", "28.8620"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Georgin"
"1 ", ks_porsche_cayman_gt4_clubsport, no,"0", "02:07.6170", "50.8690", "20.4880", "30.1910",  "F:H - R:H",     
"2 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:53.9890", "34.1590", "18.4950", "33.4670",  "F:H - R:H",     
"3 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.3540", "34.2550", "18.5400", "29.1550",  "F:H - R:H",     
"4 ", ks_porsche_cayman_gt4_clubsport, no,"0", "02:06.4740", "54.8790", "18.5170", "28.6060",  "F:H - R:H",     
"5 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.2760", "34.5820", "18.5670", "28.9220",  "F:H - R:H",     
"6 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.3140", "34.2590", "18.4910", "29.2280",  "F:H - R:H",     
Average,,,"01:29.2784", "40.5005", "18.8497", "29.9282"
Best possible,,, "01:21.2560", "34.1590", "18.4910", "28.6060"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"koolkei"
"1 ", ks_porsche_cayman_gt4_clubsport, no,"0", "02:21.7840", "59.0880", "18.6070", "39.3570",  "F:H - R:H",     
"2 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:48.1490", "34.7820", "18.4140", "30.2890",  "F:H - R:H",     
"3 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.9360", "34.8190", "18.5130", "29.3310",  "F:H - R:H",     
"4 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:46.7320", "34.9840", "18.4010", "29.3940",  "F:H - R:H",     
Average,,,"01:31.4949", "40.9183", "18.4838", "32.0928"
Best possible,,, "01:22.5140", "34.7820", "18.4010", "29.3310"


Qualify best laps
'======================
'------------------------
Overall top (20)
'------------------------
Driver, Vehicle, Time, Gap,
"McLarenTim", "ks_porsche_cayman_gt4_clubsport", "01:42.8560", ""
"McLarenTim", "ks_porsche_cayman_gt4_clubsport", "01:43.3380", "0.482"
"McLarenTim", "ks_porsche_cayman_gt4_clubsport", "01:43.4020", "0.546"
"PhotonBurst", "ks_porsche_cayman_gt4_clubsport", "01:43.6160", "0.76"
"PhotonBurst", "ks_porsche_cayman_gt4_clubsport", "01:43.8810", "1.025"
"PhotonBurst", "ks_porsche_cayman_gt4_clubsport", "01:43.9440", "1.088"
"MrGrinder", "ks_porsche_cayman_gt4_clubsport", "01:44.2670", "1.411"
"gunciz", "ks_porsche_cayman_gt4_clubsport", "01:44.3090", "1.453"
"Electro", "ks_porsche_cayman_gt4_clubsport", "01:44.3860", "1.53"
